id	compound	class	paraphrase	correct	score
3	popcorn ball	PRODUCTION	popcorn ball is a ball that produces popcorn	0	1.5124293565750122
3	popcorn ball	CONT-R	popcorn ball is a ball that contains popcorn	0	1.055733323097229
3	popcorn ball	TOPIC-R	popcorn ball is a ball that is about popcorn	0	2.1029486656188965
3	popcorn ball	LOCATION	popcorn ball is  a ball that is located in popcorn	0	1.4586918354034424
3	popcorn ball	PURPOSE	popcorn ball is a ball intended for popcorn	0	1.997595191001892
4	candy bar	COMP-R	candy bar is a bar that is composed of candy	1	2.008009672164917
4	candy bar	PARTONOMY	candy bar is a bar that is part of candy	0	1.745478630065918
4	candy bar	USG-R	candy bar is a bar that uses candy	0	1.3917306661605835
4	candy bar	PROD-R	candy bar is  a bar that candy produces	0	1.785763144493103
4	candy bar	PRODUCTION	candy bar is a bar that produces candy	0	1.6991240978240967
4	candy bar	CONT-R	candy bar is a bar that contains candy	0	1.8502134084701538
4	candy bar	TOPIC-R	candy bar is a bar that is about candy	0	2.804492712020874
4	candy bar	LOCATION	candy bar is  a bar that is located in candy	0	1.9706451892852783
4	candy bar	PURPOSE	candy bar is a bar intended for candy	0	2.0520334243774414
5	wicker basket	COMP-R	wicker basket is a basket that is composed of wicker	1	1.1480823755264282
5	wicker basket	PARTONOMY	wicker basket is a basket that is part of wicker	0	1.3176063299179077
5	wicker basket	USG-R	wicker basket is a basket that uses wicker	0	1.190490484237671
5	wicker basket	PROD-R	wicker basket is  a basket that wicker produces	0	2.129166841506958
5	wicker basket	PRODUCTION	wicker basket is a basket that produces wicker	0	1.9117082357406616
5	wicker basket	CONT-R	wicker basket is a basket that contains wicker	0	1.3568388223648071
5	wicker basket	TOPIC-R	wicker basket is a basket that is about wicker	0	2.564382314682007
5	wicker basket	LOCATION	wicker basket is  a basket that is located in wicker	0	1.4076486825942993
5	wicker basket	PURPOSE	wicker basket is a basket intended for wicker	0	2.5637645721435547
6	electron beam	COMP-R	electron beam is a beam that is composed of electrons	1	1.4735127687454224
6	electron beam	PARTONOMY	electron beam is a beam that is part of electrons	0	2.4345898628234863
6	electron beam	USG-R	electron beam is a beam that uses electrons	0	2.2568283081054688
6	electron beam	PROD-R	electron beam is  a beam that electrons produce	0	2.8747057914733887
6	electron beam	PRODUCTION	electron beam is a beam that produces electrons	0	2.4401307106018066
6	electron beam	CONT-R	electron beam is a beam that contains electrons	0	2.4760425090789795
6	electron beam	TOPIC-R	electron beam is a beam that is about electrons	0	2.8705949783325195
6	electron beam	LOCATION	electron beam is  a beam that is located in electrons	0	2.144108533859253
6	electron beam	PURPOSE	electron beam is a beam intended for electrons	0	2.876493215560913
7	steel beam	COMP-R	steel beam is a beam that is composed of steel	1	1.6406223773956299
7	steel beam	PARTONOMY	steel beam is a beam that is part of steel	0	2.111311435699463
7	steel beam	USG-R	steel beam is a beam that uses steel	0	1.865889549255371
7	steel beam	PROD-R	steel beam is  a beam that steel produces	0	2.974353075027466
7	steel beam	PRODUCTION	steel beam is a beam that produces steel	0	2.4860570430755615
7	steel beam	CONT-R	steel beam is a beam that contains steel	0	2.6931982040405273
7	steel beam	TOPIC-R	steel beam is a beam that is about steel	0	3.4205496311187744
7	steel beam	LOCATION	steel beam is  a beam that is located in steel	0	2.192467212677002
7	steel beam	PURPOSE	steel beam is a beam intended for steel	0	2.519620656967163
8	leather belt	COMP-R	leather belt is a belt that is composed of leather	1	1.983785629272461
8	leather belt	PARTONOMY	leather belt is a belt that is part of leather	0	2.0069167613983154
8	leather belt	USG-R	leather belt is a belt that uses leather	0	1.9981952905654907
8	leather belt	PROD-R	leather belt is  a belt that leather produces	0	2.617377996444702
8	leather belt	PRODUCTION	leather belt is a belt that produces leather	0	2.93595552444458
8	leather belt	CONT-R	leather belt is a belt that contains leather	0	2.462688684463501
8	leather belt	TOPIC-R	leather belt is a belt that is about leather	0	3.7776193618774414
8	leather belt	LOCATION	leather belt is  a belt that is located in leather	0	2.4790050983428955
8	leather belt	PURPOSE	leather belt is a belt intended for leather	0	2.571949005126953
9	concrete block	COMP-R	concrete block is a block that is composed of concrete	1	1.873817801475525
9	concrete block	PARTONOMY	concrete block is a block that is part of concrete	0	2.4502835273742676
9	concrete block	USG-R	concrete block is a block that uses concrete	0	1.8761745691299438
9	concrete block	PROD-R	concrete block is  a block that concrete produces	0	3.4109995365142822
9	concrete block	PRODUCTION	concrete block is a block that produces concrete	0	2.1479134559631348
9	concrete block	CONT-R	concrete block is a block that contains concrete	0	2.616370916366577
9	concrete block	TOPIC-R	concrete block is a block that is about concrete	0	3.7608447074890137
9	concrete block	LOCATION	concrete block is  a block that is located in concrete	0	2.60618257522583
9	concrete block	PURPOSE	concrete block is a block intended for concrete	0	2.337721109390259
10	corn bread	COMP-R	corn bread is a bread that is composed of corn	1	1.5666744709014893
10	corn bread	PARTONOMY	corn bread is a bread that is part of corn	0	2.306715726852417
10	corn bread	USG-R	corn bread is a bread that uses corn	0	1.7505066394805908
10	corn bread	PROD-R	corn bread is  a bread that corn produces	0	2.704674243927002
10	corn bread	PRODUCTION	corn bread is a bread that produces corn	0	2.225498914718628
10	corn bread	CONT-R	corn bread is a bread that contains corn	0	1.9297778606414795
10	corn bread	TOPIC-R	corn bread is a bread that is about corn	0	3.1630258560180664
10	corn bread	LOCATION	corn bread is  a bread that is located in corn	0	3.0557703971862793
10	corn bread	PURPOSE	corn bread is a bread intended for corn	0	2.7023820877075195
11	gold bullion	COMP-R	gold bullion is a bullion that is composed of gold	1	1.5494621992111206
11	gold bullion	PARTONOMY	gold bullion is a bullion that is part of gold	0	2.108388900756836
11	gold bullion	USG-R	gold bullion is a bullion that uses gold	0	1.534995436668396
11	gold bullion	PROD-R	gold bullion is  a bullion that gold produces	0	2.802600383758545
11	gold bullion	PRODUCTION	gold bullion is a bullion that produces gold	0	2.066434144973755
11	gold bullion	CONT-R	gold bullion is a bullion that contains gold	0	1.981411337852478
11	gold bullion	TOPIC-R	gold bullion is a bullion that is about gold	0	3.0138585567474365
11	gold bullion	LOCATION	gold bullion is  a bullion that is located in gold	0	2.2397258281707764
11	gold bullion	PURPOSE	gold bullion is a bullion intended for gold	0	2.2223758697509766
12	peanut butter	COMP-R	peanut butter is a butter that is composed of peanuts	1	1.3924806118011475
12	peanut butter	PARTONOMY	peanut butter is a butter that is part of peanuts	0	2.117074489593506
12	peanut butter	USG-R	peanut butter is a butter that uses peanuts	0	2.165327310562134
12	peanut butter	PROD-R	peanut butter is  a butter that peanuts produce	0	3.1583092212677
12	peanut butter	PRODUCTION	peanut butter is a butter that produces peanuts	0	2.0262014865875244
12	peanut butter	CONT-R	peanut butter is a butter that contains peanuts	0	1.6501431465148926
12	peanut butter	TOPIC-R	peanut butter is a butter that is about peanuts	0	3.310370445251465
12	peanut butter	LOCATION	peanut butter is  a butter that is located in peanuts	0	2.535402774810791
12	peanut butter	PURPOSE	peanut butter is a butter intended for peanuts	0	2.533514976501465
13	rice cake	COMP-R	rice cake is a cake that is composed of rice	1	0.8351393938064575
13	rice cake	PARTONOMY	rice cake is a cake that is part of rice	0	1.5635017156600952
13	rice cake	USG-R	rice cake is a cake that uses rice	0	0.8569155931472778
13	rice cake	PROD-R	rice cake is  a cake that rice produces	0	1.5016491413116455
13	rice cake	PRODUCTION	rice cake is a cake that produces rice	0	1.3044434785842896
13	rice cake	CONT-R	rice cake is a cake that contains rice	0	0.9779167175292969
13	rice cake	TOPIC-R	rice cake is a cake that is about rice	0	2.090569496154785
13	rice cake	LOCATION	rice cake is  a cake that is located in rice	0	1.944644570350647
13	rice cake	PURPOSE	rice cake is a cake intended for rice	0	1.5408787727355957
14	apple cake	COMP-R	apple cake is a cake that is composed of apples	1	1.3570035696029663
14	apple cake	PARTONOMY	apple cake is a cake that is part of apples	0	2.158759117126465
14	apple cake	USG-R	apple cake is a cake that uses apples	0	1.8196760416030884
14	apple cake	PROD-R	apple cake is  a cake that apples produce	0	2.7414908409118652
14	apple cake	PRODUCTION	apple cake is a cake that produces apples	0	2.205922842025757
14	apple cake	CONT-R	apple cake is a cake that contains apples	0	1.410650372505188
14	apple cake	TOPIC-R	apple cake is a cake that is about apples	0	2.583906650543213
14	apple cake	LOCATION	apple cake is  a cake that is located in apples	0	2.2393922805786133
14	apple cake	PURPOSE	apple cake is a cake intended for apples	0	2.4411141872406006
15	crab cake	COMP-R	crab cake is a cake that is composed of crabs	1	1.252327799797058
15	crab cake	PARTONOMY	crab cake is a cake that is part of crabs	0	2.1185503005981445
15	crab cake	USG-R	crab cake is a cake that uses crabs	0	1.4777283668518066
15	crab cake	PROD-R	crab cake is  a cake that crabs produce	0	2.2240560054779053
15	crab cake	PRODUCTION	crab cake is a cake that produces crabs	0	1.5732886791229248
15	crab cake	CONT-R	crab cake is a cake that contains crabs	0	1.1837646961212158
15	crab cake	TOPIC-R	crab cake is a cake that is about crabs	0	2.4367711544036865
15	crab cake	LOCATION	crab cake is  a cake that is located in crabs	0	1.8951815366744995
15	crab cake	PURPOSE	crab cake is a cake intended for crabs	0	1.7986443042755127
16	ice cap	COMP-R	ice cap is a cap that is composed of ice	1	1.7806316614151
16	ice cap	PARTONOMY	ice cap is a cap that is part of ice	0	1.6328197717666626
16	ice cap	USG-R	ice cap is a cap that uses ice	0	1.880561351776123
16	ice cap	PROD-R	ice cap is  a cap that ice produces	0	3.1866908073425293
16	ice cap	PRODUCTION	ice cap is a cap that produces ice	0	2.496420383453369
16	ice cap	CONT-R	ice cap is a cap that contains ice	0	2.1937146186828613
16	ice cap	TOPIC-R	ice cap is a cap that is about ice	0	3.250629425048828
16	ice cap	LOCATION	ice cap is  a cap that is located in ice	0	2.4438865184783936
16	ice cap	PURPOSE	ice cap is a cap intended for ice	0	2.099818229675293
17	silicon chip	COMP-R	silicon chip is a chip that is composed of silicon	1	1.977829933166504
17	silicon chip	PARTONOMY	silicon chip is a chip that is part of silicon	0	2.0283799171447754
17	silicon chip	USG-R	silicon chip is a chip that uses silicon	0	2.049422025680542
17	silicon chip	PROD-R	silicon chip is  a chip that silicon produces	0	2.342231035232544
17	silicon chip	PRODUCTION	silicon chip is a chip that produces silicon	0	2.867612838745117
17	silicon chip	CONT-R	silicon chip is a chip that contains silicon	0	2.9751925468444824
17	silicon chip	TOPIC-R	silicon chip is a chip that is about silicon	0	3.6156094074249268
17	silicon chip	LOCATION	silicon chip is  a chip that is located in silicon	0	1.9224083423614502
17	silicon chip	PURPOSE	silicon chip is a chip intended for silicon	0	3.030113935470581
18	apple cider	COMP-R	apple cider is a cider that is composed of apples	1	1.443824052810669
18	apple cider	PARTONOMY	apple cider is a cider that is part of apples	0	1.7444548606872559
18	apple cider	USG-R	apple cider is a cider that uses apples	0	1.7563247680664062
18	apple cider	PROD-R	apple cider is  a cider that apples produce	0	1.8497036695480347
18	apple cider	PRODUCTION	apple cider is a cider that produces apples	0	2.1106605529785156
18	apple cider	CONT-R	apple cider is a cider that contains apples	0	1.7013531923294067
18	apple cider	TOPIC-R	apple cider is a cider that is about apples	0	2.575643539428711
18	apple cider	LOCATION	apple cider is  a cider that is located in apples	0	1.9091682434082031
18	apple cider	PURPOSE	apple cider is a cider intended for apples	0	2.303744316101074
19	fur coat	COMP-R	fur coat is a coat that is composed of fur	1	2.4991002082824707
19	fur coat	PARTONOMY	fur coat is a coat that is part of fur	0	2.793959140777588
19	fur coat	USG-R	fur coat is a coat that uses fur	0	3.166166305541992
19	fur coat	PROD-R	fur coat is  a coat that fur produces	0	4.4906005859375
19	fur coat	PRODUCTION	fur coat is a coat that produces fur	0	4.273042678833008
19	fur coat	CONT-R	fur coat is a coat that contains fur	0	3.343935251235962
19	fur coat	TOPIC-R	fur coat is a coat that is about fur	0	3.8674490451812744
19	fur coat	LOCATION	fur coat is  a coat that is located in fur	0	3.7508273124694824
19	fur coat	PURPOSE	fur coat is a coat intended for fur	0	3.9206042289733887
20	drug cocktail	COMP-R	drug cocktail is a cocktail that is composed of drugs	1	1.76826012134552
20	drug cocktail	PARTONOMY	drug cocktail is a cocktail that is part of drugs	0	1.733777403831482
20	drug cocktail	USG-R	drug cocktail is a cocktail that uses drugs	0	1.5618866682052612
20	drug cocktail	PROD-R	drug cocktail is  a cocktail that drugs produce	0	2.795792818069458
20	drug cocktail	PRODUCTION	drug cocktail is a cocktail that produces drugs	0	2.128690481185913
20	drug cocktail	CONT-R	drug cocktail is a cocktail that contains drugs	0	1.9419173002243042
20	drug cocktail	TOPIC-R	drug cocktail is a cocktail that is about drugs	0	2.6429355144500732
20	drug cocktail	LOCATION	drug cocktail is  a cocktail that is located in drugs	0	2.230262517929077
20	drug cocktail	PURPOSE	drug cocktail is a cocktail intended for drugs	0	2.1200039386749268
21	gold coin	COMP-R	gold coin is a coin that is composed of gold	1	1.6673027276992798
21	gold coin	PARTONOMY	gold coin is a coin that is part of gold	0	2.101942539215088
21	gold coin	USG-R	gold coin is a coin that uses gold	0	2.075186252593994
21	gold coin	PROD-R	gold coin is  a coin that gold produces	0	2.159097671508789
21	gold coin	PRODUCTION	gold coin is a coin that produces gold	0	2.6342902183532715
21	gold coin	CONT-R	gold coin is a coin that contains gold	0	2.2918713092803955
21	gold coin	TOPIC-R	gold coin is a coin that is about gold	0	2.9327235221862793
21	gold coin	LOCATION	gold coin is  a coin that is located in gold	0	1.7837070226669312
21	gold coin	PURPOSE	gold coin is a coin intended for gold	0	2.2251477241516113
22	sugar cube	COMP-R	sugar cube is a cube that is composed of sugar	1	1.7478183507919312
22	sugar cube	PARTONOMY	sugar cube is a cube that is part of sugar	0	2.4874672889709473
22	sugar cube	USG-R	sugar cube is a cube that uses sugar	0	1.4784787893295288
22	sugar cube	PROD-R	sugar cube is  a cube that sugar produces	0	2.268779754638672
22	sugar cube	PRODUCTION	sugar cube is a cube that produces sugar	0	1.8066606521606445
22	sugar cube	CONT-R	sugar cube is a cube that contains sugar	0	1.7417725324630737
22	sugar cube	TOPIC-R	sugar cube is a cube that is about sugar	0	2.8730006217956543
22	sugar cube	LOCATION	sugar cube is  a cube that is located in sugar	0	2.2767879962921143
22	sugar cube	PURPOSE	sugar cube is a cube intended for sugar	0	2.0113439559936523
23	cloth diaper	COMP-R	cloth diaper is a diaper that is composed of cloth	1	1.2173662185668945
23	cloth diaper	PARTONOMY	cloth diaper is a diaper that is part of cloth	0	1.9170912504196167
23	cloth diaper	USG-R	cloth diaper is a diaper that uses cloth	0	1.5283598899841309
23	cloth diaper	PROD-R	cloth diaper is  a diaper that cloth produces	0	2.3652992248535156
23	cloth diaper	PRODUCTION	cloth diaper is a diaper that produces cloth	0	1.7452154159545898
23	cloth diaper	CONT-R	cloth diaper is a diaper that contains cloth	0	1.5935744047164917
23	cloth diaper	TOPIC-R	cloth diaper is a diaper that is about cloth	0	2.3947865962982178
23	cloth diaper	LOCATION	cloth diaper is  a diaper that is located in cloth	0	2.0265700817108154
23	cloth diaper	PURPOSE	cloth diaper is a diaper intended for cloth	0	2.3283493518829346
24	rag doll	COMP-R	rag doll is a doll that is composed of rag	1	2.7117419242858887
24	rag doll	PARTONOMY	rag doll is a doll that is part of rag	0	2.826627254486084
24	rag doll	USG-R	rag doll is a doll that uses rag	0	2.2738237380981445
24	rag doll	PROD-R	rag doll is  a doll that rag produces	0	3.47066068649292
24	rag doll	PRODUCTION	rag doll is a doll that produces rag	0	3.0372862815856934
24	rag doll	CONT-R	rag doll is a doll that contains rag	0	2.896085262298584
24	rag doll	TOPIC-R	rag doll is a doll that is about rag	0	4.751186370849609
24	rag doll	LOCATION	rag doll is  a doll that is located in rag	0	3.229887008666992
24	rag doll	PURPOSE	rag doll is a doll intended for rag	0	2.64878249168396
25	fruit drink	COMP-R	fruit drink is a drink that is composed of fruits	1	1.5602682828903198
25	fruit drink	PARTONOMY	fruit drink is a drink that is part of fruits	0	2.514899253845215
25	fruit drink	USG-R	fruit drink is a drink that uses fruits	0	1.8659203052520752
25	fruit drink	PROD-R	fruit drink is  a drink that fruits produce	0	3.5895471572875977
25	fruit drink	PRODUCTION	fruit drink is a drink that produces fruits	0	2.020214557647705
25	fruit drink	CONT-R	fruit drink is a drink that contains fruits	0	1.8189697265625
25	fruit drink	TOPIC-R	fruit drink is a drink that is about fruits	0	2.665759563446045
25	fruit drink	LOCATION	fruit drink is  a drink that is located in fruits	0	3.3382480144500732
25	fruit drink	PURPOSE	fruit drink is a drink intended for fruits	0	2.087773323059082
26	water drop	COMP-R	water drop is a drop that is composed of water	1	1.280781626701355
26	water drop	PARTONOMY	water drop is a drop that is part of water	0	1.7050602436065674
26	water drop	USG-R	water drop is a drop that uses water	0	2.1117286682128906
26	water drop	PROD-R	water drop is  a drop that water produces	0	2.871243476867676
26	water drop	PRODUCTION	water drop is a drop that produces water	0	2.3718838691711426
26	water drop	CONT-R	water drop is a drop that contains water	0	2.0404648780822754
26	water drop	TOPIC-R	water drop is a drop that is about water	0	2.8522558212280273
26	water drop	LOCATION	water drop is  a drop that is located in water	0	1.8550281524658203
26	water drop	PURPOSE	water drop is a drop intended for water	0	2.391477108001709
27	steel drum	COMP-R	steel drum is a drum that is composed of steel	1	1.8314090967178345
27	steel drum	PARTONOMY	steel drum is a drum that is part of steel	0	2.3636105060577393
27	steel drum	USG-R	steel drum is a drum that uses steel	0	1.692841649055481
27	steel drum	PROD-R	steel drum is  a drum that steel produces	0	3.0570144653320312
27	steel drum	PRODUCTION	steel drum is a drum that produces steel	0	2.598313570022583
27	steel drum	CONT-R	steel drum is a drum that contains steel	0	2.3801913261413574
27	steel drum	TOPIC-R	steel drum is a drum that is about steel	0	3.7264742851257324
27	steel drum	LOCATION	steel drum is  a drum that is located in steel	0	2.7203316688537598
27	steel drum	PURPOSE	steel drum is a drum intended for steel	0	2.665620803833008
28	diamond earring	COMP-R	diamond earring is an earring that is composed of diamond	1	2.2520763874053955
28	diamond earring	PARTONOMY	diamond earring is an earring that is part of diamond	0	1.7798463106155396
28	diamond earring	USG-R	diamond earring is an earring that uses diamond	0	2.1436567306518555
28	diamond earring	PROD-R	diamond earring is  an earring that diamond produces	0	4.18875789642334
28	diamond earring	PRODUCTION	diamond earring is an earring that produces diamond	0	3.635500431060791
28	diamond earring	CONT-R	diamond earring is an earring that contains diamond	0	2.95448637008667
28	diamond earring	TOPIC-R	diamond earring is an earring that is about diamond	0	3.4941835403442383
28	diamond earring	LOCATION	diamond earring is  an earring that is located in diamond	0	1.501637578010559
28	diamond earring	PURPOSE	diamond earring is an earring intended for diamond	0	3.1081392765045166
29	carbon fiber	COMP-R	carbon fiber is a fiber that is composed of carbon	1	0.9842077493667603
29	carbon fiber	PARTONOMY	carbon fiber is a fiber that is part of carbon	0	1.4203556776046753
29	carbon fiber	USG-R	carbon fiber is a fiber that uses carbon	0	1.5747536420822144
29	carbon fiber	PROD-R	carbon fiber is  a fiber that carbon produces	0	2.3709123134613037
29	carbon fiber	PRODUCTION	carbon fiber is a fiber that produces carbon	0	1.6903373003005981
29	carbon fiber	CONT-R	carbon fiber is a fiber that contains carbon	0	1.743595004081726
29	carbon fiber	TOPIC-R	carbon fiber is a fiber that is about carbon	0	3.228879690170288
29	carbon fiber	LOCATION	carbon fiber is  a fiber that is located in carbon	0	1.6967884302139282
29	carbon fiber	PURPOSE	carbon fiber is a fiber intended for carbon	0	2.54465389251709
30	glass fiber	COMP-R	glass fiber is a fiber that is composed of glass	1	1.3551995754241943
30	glass fiber	PARTONOMY	glass fiber is a fiber that is part of glass	0	2.0014195442199707
30	glass fiber	USG-R	glass fiber is a fiber that uses glass	0	1.782729148864746
30	glass fiber	PROD-R	glass fiber is  a fiber that glass produces	0	2.2138283252716064
30	glass fiber	PRODUCTION	glass fiber is a fiber that produces glass	0	1.9020450115203857
30	glass fiber	CONT-R	glass fiber is a fiber that contains glass	0	2.045982837677002
30	glass fiber	TOPIC-R	glass fiber is a fiber that is about glass	0	2.9984965324401855
30	glass fiber	LOCATION	glass fiber is  a fiber that is located in glass	0	1.8076598644256592
30	glass fiber	PURPOSE	glass fiber is a fiber intended for glass	0	2.4717459678649902
31	metal file	COMP-R	metal file is a file that is composed of metal	1	1.737833023071289
31	metal file	PARTONOMY	metal file is a file that is part of metal	0	2.4864048957824707
31	metal file	USG-R	metal file is a file that uses metal	0	1.879166841506958
31	metal file	PROD-R	metal file is  a file that metal produces	0	2.606656789779663
31	metal file	PRODUCTION	metal file is a file that produces metal	0	2.964387893676758
31	metal file	CONT-R	metal file is a file that contains metal	0	2.057433843612671
31	metal file	TOPIC-R	metal file is a file that is about metal	0	2.62050724029541
31	metal file	LOCATION	metal file is  a file that is located in metal	0	2.4324867725372314
31	metal file	PURPOSE	metal file is a file intended for metal	0	2.7466702461242676
32	steel girder	COMP-R	steel girder is a girder that is composed of steel	1	1.5040417909622192
32	steel girder	PARTONOMY	steel girder is a girder that is part of steel	0	1.7579904794692993
32	steel girder	USG-R	steel girder is a girder that uses steel	0	1.5137856006622314
32	steel girder	PROD-R	steel girder is  a girder that steel produces	0	3.063016176223755
32	steel girder	PRODUCTION	steel girder is a girder that produces steel	0	2.396946668624878
32	steel girder	CONT-R	steel girder is a girder that contains steel	0	2.173607587814331
32	steel girder	TOPIC-R	steel girder is a girder that is about steel	0	2.9277350902557373
32	steel girder	LOCATION	steel girder is  a girder that is located in steel	0	1.6809806823730469
32	steel girder	PURPOSE	steel girder is a girder intended for steel	0	2.0930447578430176
33	latex glove	COMP-R	latex glove is a glove that is composed of latex	1	0.8961800336837769
33	latex glove	PARTONOMY	latex glove is a glove that is part of latex	0	1.4368889331817627
33	latex glove	USG-R	latex glove is a glove that uses latex	0	1.1638528108596802
33	latex glove	PROD-R	latex glove is  a glove that latex produces	0	1.517189383506775
33	latex glove	PRODUCTION	latex glove is a glove that produces latex	0	1.7416495084762573
33	latex glove	CONT-R	latex glove is a glove that contains latex	0	1.328126072883606
33	latex glove	TOPIC-R	latex glove is a glove that is about latex	0	2.2826571464538574
33	latex glove	LOCATION	latex glove is  a glove that is located in latex	0	1.5095490217208862
33	latex glove	PURPOSE	latex glove is a glove intended for latex	0	2.008132219314575
34	silicone implant	COMP-R	silicone implant is an implant that is composed of silicone	1	1.1730877161026
34	silicone implant	PARTONOMY	silicone implant is an implant that is part of silicone	0	1.721289873123169
34	silicone implant	USG-R	silicone implant is an implant that uses silicone	0	1.392544150352478
34	silicone implant	PROD-R	silicone implant is  an implant that silicone produces	0	1.3519911766052246
34	silicone implant	PRODUCTION	silicone implant is an implant that produces silicone	0	1.5563101768493652
34	silicone implant	CONT-R	silicone implant is an implant that contains silicone	0	1.411238670349121
34	silicone implant	TOPIC-R	silicone implant is an implant that is about silicone	0	2.4136297702789307
34	silicone implant	LOCATION	silicone implant is  an implant that is located in silicone	0	1.1639269590377808
34	silicone implant	PURPOSE	silicone implant is an implant intended for silicone	0	2.0701544284820557
35	leather jacket	COMP-R	leather jacket is a jacket that is composed of leather	1	2.0542073249816895
35	leather jacket	PARTONOMY	leather jacket is a jacket that is part of leather	0	2.275247097015381
35	leather jacket	USG-R	leather jacket is a jacket that uses leather	0	1.715267300605774
35	leather jacket	PROD-R	leather jacket is  a jacket that leather produces	0	2.827505588531494
35	leather jacket	PRODUCTION	leather jacket is a jacket that produces leather	0	2.9509639739990234
35	leather jacket	CONT-R	leather jacket is a jacket that contains leather	0	2.3349924087524414
35	leather jacket	TOPIC-R	leather jacket is a jacket that is about leather	0	3.6613845825195312
35	leather jacket	LOCATION	leather jacket is  a jacket that is located in leather	0	3.1723289489746094
35	leather jacket	PURPOSE	leather jacket is a jacket intended for leather	0	2.006380558013916
36	tweed jacket	COMP-R	tweed jacket is a jacket that is composed of tweed	1	0.9817045331001282
36	tweed jacket	PARTONOMY	tweed jacket is a jacket that is part of tweed	0	1.6181302070617676
36	tweed jacket	USG-R	tweed jacket is a jacket that uses tweed	0	1.0768123865127563
36	tweed jacket	PROD-R	tweed jacket is  a jacket that tweed produces	0	1.9865801334381104
36	tweed jacket	PRODUCTION	tweed jacket is a jacket that produces tweed	0	2.4516429901123047
36	tweed jacket	CONT-R	tweed jacket is a jacket that contains tweed	0	1.2652565240859985
36	tweed jacket	TOPIC-R	tweed jacket is a jacket that is about tweed	0	2.359398126602173
36	tweed jacket	LOCATION	tweed jacket is  a jacket that is located in tweed	0	2.454554557800293
36	tweed jacket	PURPOSE	tweed jacket is a jacket intended for tweed	0	1.8768091201782227
37	grape juice	COMP-R	grape juice is a juice that is composed of grapes	1	1.0408464670181274
37	grape juice	PARTONOMY	grape juice is a juice that is part of grapes	0	1.8010560274124146
37	grape juice	USG-R	grape juice is a juice that uses grapes	0	2.164646863937378
37	grape juice	PROD-R	grape juice is  a juice that grapes produce	0	3.7233550548553467
37	grape juice	PRODUCTION	grape juice is a juice that produces grapes	0	1.7219066619873047
37	grape juice	CONT-R	grape juice is a juice that contains grapes	0	1.5116899013519287
37	grape juice	TOPIC-R	grape juice is a juice that is about grapes	0	2.520873785018921
37	grape juice	LOCATION	grape juice is  a juice that is located in grapes	0	2.376835823059082
37	grape juice	PURPOSE	grape juice is a juice intended for grapes	0	2.7313854694366455
38	apple juice	COMP-R	apple juice is a juice that is composed of apples	1	1.4926587343215942
