id	compound	class	paraphrase	correct	score
4	candy bar	PURPOSE	candy bar is a bar intended for candy	0	3.427351474761963
5	wicker basket	COMP-R	wicker basket is a basket that is composed of wicker	1	3.5183022022247314
5	wicker basket	PARTONOMY	wicker basket is a basket that is part of wicker	0	3.8827617168426514
5	wicker basket	USG-R	wicker basket is a basket that uses wicker	0	4.030951976776123
5	wicker basket	PROD-R	wicker basket is  a basket that wicker produces	0	4.913954734802246
5	wicker basket	PRODUCTION	wicker basket is a basket that produces wicker	0	4.785834789276123
5	wicker basket	CONT-R	wicker basket is a basket that contains wicker	0	4.193750858306885
5	wicker basket	TOPIC-R	wicker basket is a basket that is about wicker	0	5.142395973205566
5	wicker basket	LOCATION	wicker basket is  a basket that is located in wicker	0	3.548137903213501
5	wicker basket	PURPOSE	wicker basket is a basket intended for wicker	0	5.175347328186035
6	electron beam	COMP-R	electron beam is a beam that is composed of electrons	1	2.65613055229187
6	electron beam	PARTONOMY	electron beam is a beam that is part of electrons	0	3.708911180496216
6	electron beam	USG-R	electron beam is a beam that uses electrons	0	3.7469258308410645
6	electron beam	PROD-R	electron beam is  a beam that electrons produce	0	4.381025791168213
6	electron beam	PRODUCTION	electron beam is a beam that produces electrons	0	4.113046169281006
6	electron beam	CONT-R	electron beam is a beam that contains electrons	0	3.7381491661071777
6	electron beam	TOPIC-R	electron beam is a beam that is about electrons	0	4.339579105377197
6	electron beam	LOCATION	electron beam is  a beam that is located in electrons	0	3.6967520713806152
6	electron beam	PURPOSE	electron beam is a beam intended for electrons	0	3.975585460662842
7	steel beam	COMP-R	steel beam is a beam that is composed of steel	1	3.038205623626709
7	steel beam	PARTONOMY	steel beam is a beam that is part of steel	0	3.594541072845459
7	steel beam	USG-R	steel beam is a beam that uses steel	0	3.0260465145111084
7	steel beam	PROD-R	steel beam is  a beam that steel produces	0	3.483659029006958
7	steel beam	PRODUCTION	steel beam is a beam that produces steel	0	4.607043743133545
7	steel beam	CONT-R	steel beam is a beam that contains steel	0	3.9957704544067383
7	steel beam	TOPIC-R	steel beam is a beam that is about steel	0	5.318157196044922
7	steel beam	LOCATION	steel beam is  a beam that is located in steel	0	3.5932083129882812
7	steel beam	PURPOSE	steel beam is a beam intended for steel	0	3.6891257762908936
8	leather belt	COMP-R	leather belt is a belt that is composed of leather	1	3.191235303878784
8	leather belt	PARTONOMY	leather belt is a belt that is part of leather	0	3.3981239795684814
8	leather belt	USG-R	leather belt is a belt that uses leather	0	2.557614803314209
8	leather belt	PROD-R	leather belt is  a belt that leather produces	0	4.038547515869141
8	leather belt	PRODUCTION	leather belt is a belt that produces leather	0	3.999447822570801
8	leather belt	CONT-R	leather belt is a belt that contains leather	0	3.6289010047912598
8	leather belt	TOPIC-R	leather belt is a belt that is about leather	0	4.69957971572876
8	leather belt	LOCATION	leather belt is  a belt that is located in leather	0	3.0527353286743164
8	leather belt	PURPOSE	leather belt is a belt intended for leather	0	3.159493923187256
9	concrete block	COMP-R	concrete block is a block that is composed of concrete	1	2.942091226577759
9	concrete block	PARTONOMY	concrete block is a block that is part of concrete	0	3.425797939300537
9	concrete block	USG-R	concrete block is a block that uses concrete	0	3.282095432281494
9	concrete block	PROD-R	concrete block is  a block that concrete produces	0	3.602675676345825
9	concrete block	PRODUCTION	concrete block is a block that produces concrete	0	4.44854736328125
9	concrete block	CONT-R	concrete block is a block that contains concrete	0	3.6747207641601562
9	concrete block	TOPIC-R	concrete block is a block that is about concrete	0	5.495847225189209
9	concrete block	LOCATION	concrete block is  a block that is located in concrete	0	3.2849032878875732
9	concrete block	PURPOSE	concrete block is a block intended for concrete	0	4.18166446685791
10	corn bread	COMP-R	corn bread is a bread that is composed of corn	1	2.295783758163452
10	corn bread	PARTONOMY	corn bread is a bread that is part of corn	0	2.525773525238037
10	corn bread	USG-R	corn bread is a bread that uses corn	0	2.061328649520874
10	corn bread	PROD-R	corn bread is  a bread that corn produces	0	2.0962324142456055
10	corn bread	PRODUCTION	corn bread is a bread that produces corn	0	2.615793228149414
10	corn bread	CONT-R	corn bread is a bread that contains corn	0	2.328489065170288
10	corn bread	TOPIC-R	corn bread is a bread that is about corn	0	3.277543783187866
10	corn bread	LOCATION	corn bread is  a bread that is located in corn	0	3.3097991943359375
10	corn bread	PURPOSE	corn bread is a bread intended for corn	0	2.684511661529541
11	gold bullion	COMP-R	gold bullion is a bullion that is composed of gold	1	3.3474903106689453
11	gold bullion	PARTONOMY	gold bullion is a bullion that is part of gold	0	3.5379416942596436
11	gold bullion	USG-R	gold bullion is a bullion that uses gold	0	3.3264927864074707
11	gold bullion	PROD-R	gold bullion is  a bullion that gold produces	0	4.178642272949219
11	gold bullion	PRODUCTION	gold bullion is a bullion that produces gold	0	3.634817123413086
11	gold bullion	CONT-R	gold bullion is a bullion that contains gold	0	3.6949164867401123
11	gold bullion	TOPIC-R	gold bullion is a bullion that is about gold	0	3.872598886489868
11	gold bullion	LOCATION	gold bullion is  a bullion that is located in gold	0	3.270481824874878
11	gold bullion	PURPOSE	gold bullion is a bullion intended for gold	0	3.7639949321746826
12	peanut butter	COMP-R	peanut butter is a butter that is composed of peanuts	1	3.08198881149292
12	peanut butter	PARTONOMY	peanut butter is a butter that is part of peanuts	0	3.378711223602295
12	peanut butter	USG-R	peanut butter is a butter that uses peanuts	0	3.618638515472412
12	peanut butter	PROD-R	peanut butter is  a butter that peanuts produce	0	3.8173537254333496
12	peanut butter	PRODUCTION	peanut butter is a butter that produces peanuts	0	4.2515435218811035
12	peanut butter	CONT-R	peanut butter is a butter that contains peanuts	0	3.4670205116271973
12	peanut butter	TOPIC-R	peanut butter is a butter that is about peanuts	0	4.90725564956665
12	peanut butter	LOCATION	peanut butter is  a butter that is located in peanuts	0	4.082488059997559
12	peanut butter	PURPOSE	peanut butter is a butter intended for peanuts	0	3.766862392425537
13	rice cake	COMP-R	rice cake is a cake that is composed of rice	1	2.10792875289917
13	rice cake	PARTONOMY	rice cake is a cake that is part of rice	0	2.4827170372009277
13	rice cake	USG-R	rice cake is a cake that uses rice	0	2.062509775161743
13	rice cake	PROD-R	rice cake is  a cake that rice produces	0	2.4254016876220703
13	rice cake	PRODUCTION	rice cake is a cake that produces rice	0	2.856539726257324
13	rice cake	CONT-R	rice cake is a cake that contains rice	0	2.4609882831573486
13	rice cake	TOPIC-R	rice cake is a cake that is about rice	0	3.5263290405273438
13	rice cake	LOCATION	rice cake is  a cake that is located in rice	0	2.9853768348693848
13	rice cake	PURPOSE	rice cake is a cake intended for rice	0	2.8431997299194336
14	apple cake	COMP-R	apple cake is a cake that is composed of apples	1	3.0008692741394043
14	apple cake	PARTONOMY	apple cake is a cake that is part of apples	0	3.3657798767089844
14	apple cake	USG-R	apple cake is a cake that uses apples	0	2.99869441986084
14	apple cake	PROD-R	apple cake is  a cake that apples produce	0	3.222975254058838
14	apple cake	PRODUCTION	apple cake is a cake that produces apples	0	3.444704055786133
14	apple cake	CONT-R	apple cake is a cake that contains apples	0	3.2078075408935547
14	apple cake	TOPIC-R	apple cake is a cake that is about apples	0	3.815436363220215
14	apple cake	LOCATION	apple cake is  a cake that is located in apples	0	3.443511486053467
14	apple cake	PURPOSE	apple cake is a cake intended for apples	0	2.9971654415130615
15	crab cake	COMP-R	crab cake is a cake that is composed of crabs	1	3.432053327560425
15	crab cake	PARTONOMY	crab cake is a cake that is part of crabs	0	4.014073848724365
15	crab cake	USG-R	crab cake is a cake that uses crabs	0	3.912034511566162
15	crab cake	PROD-R	crab cake is  a cake that crabs produce	0	4.306873321533203
15	crab cake	PRODUCTION	crab cake is a cake that produces crabs	0	4.452600479125977
15	crab cake	CONT-R	crab cake is a cake that contains crabs	0	3.879439353942871
15	crab cake	TOPIC-R	crab cake is a cake that is about crabs	0	4.3604960441589355
15	crab cake	LOCATION	crab cake is  a cake that is located in crabs	0	3.9020018577575684
15	crab cake	PURPOSE	crab cake is a cake intended for crabs	0	3.8162498474121094
16	ice cap	COMP-R	ice cap is a cap that is composed of ice	1	2.6617496013641357
16	ice cap	PARTONOMY	ice cap is a cap that is part of ice	0	3.3445777893066406
16	ice cap	USG-R	ice cap is a cap that uses ice	0	4.392045974731445
16	ice cap	PROD-R	ice cap is  a cap that ice produces	0	4.599480152130127
16	ice cap	PRODUCTION	ice cap is a cap that produces ice	0	4.313166618347168
16	ice cap	CONT-R	ice cap is a cap that contains ice	0	3.5527729988098145
16	ice cap	TOPIC-R	ice cap is a cap that is about ice	0	4.728715896606445
16	ice cap	LOCATION	ice cap is  a cap that is located in ice	0	3.4327454566955566
16	ice cap	PURPOSE	ice cap is a cap intended for ice	0	3.792166233062744
17	silicon chip	COMP-R	silicon chip is a chip that is composed of silicon	1	2.853212833404541
17	silicon chip	PARTONOMY	silicon chip is a chip that is part of silicon	0	2.925830841064453
17	silicon chip	USG-R	silicon chip is a chip that uses silicon	0	2.7489452362060547
17	silicon chip	PROD-R	silicon chip is  a chip that silicon produces	0	2.9123454093933105
17	silicon chip	PRODUCTION	silicon chip is a chip that produces silicon	0	3.932270050048828
17	silicon chip	CONT-R	silicon chip is a chip that contains silicon	0	3.84991192817688
17	silicon chip	TOPIC-R	silicon chip is a chip that is about silicon	0	5.274850845336914
17	silicon chip	LOCATION	silicon chip is  a chip that is located in silicon	0	3.507021427154541
17	silicon chip	PURPOSE	silicon chip is a chip intended for silicon	0	3.321169376373291
18	apple cider	COMP-R	apple cider is a cider that is composed of apples	1	3.7718658447265625
18	apple cider	PARTONOMY	apple cider is a cider that is part of apples	0	3.6817142963409424
18	apple cider	USG-R	apple cider is a cider that uses apples	0	3.424593448638916
18	apple cider	PROD-R	apple cider is  a cider that apples produce	0	4.5564165115356445
18	apple cider	PRODUCTION	apple cider is a cider that produces apples	0	3.824937343597412
18	apple cider	CONT-R	apple cider is a cider that contains apples	0	4.229030609130859
18	apple cider	TOPIC-R	apple cider is a cider that is about apples	0	4.467544078826904
18	apple cider	LOCATION	apple cider is  a cider that is located in apples	0	4.057612895965576
18	apple cider	PURPOSE	apple cider is a cider intended for apples	0	3.7590317726135254
19	fur coat	COMP-R	fur coat is a coat that is composed of fur	1	2.722745656967163
19	fur coat	PARTONOMY	fur coat is a coat that is part of fur	0	3.066174030303955
19	fur coat	USG-R	fur coat is a coat that uses fur	0	3.203951358795166
19	fur coat	PROD-R	fur coat is  a coat that fur produces	0	4.054659843444824
19	fur coat	PRODUCTION	fur coat is a coat that produces fur	0	4.129566192626953
19	fur coat	CONT-R	fur coat is a coat that contains fur	0	3.556969165802002
19	fur coat	TOPIC-R	fur coat is a coat that is about fur	0	4.5489091873168945
19	fur coat	LOCATION	fur coat is  a coat that is located in fur	0	4.012149333953857
19	fur coat	PURPOSE	fur coat is a coat intended for fur	0	3.965137481689453
20	drug cocktail	COMP-R	drug cocktail is a cocktail that is composed of drugs	1	3.0492148399353027
20	drug cocktail	PARTONOMY	drug cocktail is a cocktail that is part of drugs	0	3.3140006065368652
20	drug cocktail	USG-R	drug cocktail is a cocktail that uses drugs	0	3.364414691925049
20	drug cocktail	PROD-R	drug cocktail is  a cocktail that drugs produce	0	5.725191116333008
20	drug cocktail	PRODUCTION	drug cocktail is a cocktail that produces drugs	0	4.315162658691406
20	drug cocktail	CONT-R	drug cocktail is a cocktail that contains drugs	0	4.040112018585205
20	drug cocktail	TOPIC-R	drug cocktail is a cocktail that is about drugs	0	3.823457956314087
20	drug cocktail	LOCATION	drug cocktail is  a cocktail that is located in drugs	0	3.968337297439575
20	drug cocktail	PURPOSE	drug cocktail is a cocktail intended for drugs	0	3.9610934257507324
21	gold coin	COMP-R	gold coin is a coin that is composed of gold	1	2.289790391921997
21	gold coin	PARTONOMY	gold coin is a coin that is part of gold	0	2.5485615730285645
21	gold coin	USG-R	gold coin is a coin that uses gold	0	2.5789575576782227
21	gold coin	PROD-R	gold coin is  a coin that gold produces	0	3.1641788482666016
21	gold coin	PRODUCTION	gold coin is a coin that produces gold	0	2.9140634536743164
21	gold coin	CONT-R	gold coin is a coin that contains gold	0	2.823824882507324
21	gold coin	TOPIC-R	gold coin is a coin that is about gold	0	3.632391929626465
21	gold coin	LOCATION	gold coin is  a coin that is located in gold	0	2.6268997192382812
21	gold coin	PURPOSE	gold coin is a coin intended for gold	0	2.7876594066619873
22	sugar cube	COMP-R	sugar cube is a cube that is composed of sugar	1	3.408360719680786
22	sugar cube	PARTONOMY	sugar cube is a cube that is part of sugar	0	4.179184913635254
22	sugar cube	USG-R	sugar cube is a cube that uses sugar	0	4.770376205444336
22	sugar cube	PROD-R	sugar cube is  a cube that sugar produces	0	3.2343063354492188
22	sugar cube	PRODUCTION	sugar cube is a cube that produces sugar	0	4.96372127532959
22	sugar cube	CONT-R	sugar cube is a cube that contains sugar	0	4.355146408081055
22	sugar cube	TOPIC-R	sugar cube is a cube that is about sugar	0	5.395822525024414
22	sugar cube	LOCATION	sugar cube is  a cube that is located in sugar	0	4.395249366760254
22	sugar cube	PURPOSE	sugar cube is a cube intended for sugar	0	4.316133499145508
23	cloth diaper	COMP-R	cloth diaper is a diaper that is composed of cloth	1	4.1039509773254395
23	cloth diaper	PARTONOMY	cloth diaper is a diaper that is part of cloth	0	4.081106185913086
23	cloth diaper	USG-R	cloth diaper is a diaper that uses cloth	0	3.7310149669647217
23	cloth diaper	PROD-R	cloth diaper is  a diaper that cloth produces	0	4.399144172668457
23	cloth diaper	PRODUCTION	cloth diaper is a diaper that produces cloth	0	4.804263114929199
23	cloth diaper	CONT-R	cloth diaper is a diaper that contains cloth	0	4.852161407470703
23	cloth diaper	TOPIC-R	cloth diaper is a diaper that is about cloth	0	4.697736740112305
23	cloth diaper	LOCATION	cloth diaper is  a diaper that is located in cloth	0	4.2679972648620605
23	cloth diaper	PURPOSE	cloth diaper is a diaper intended for cloth	0	4.518756866455078
24	rag doll	COMP-R	rag doll is a doll that is composed of rag	1	3.2865967750549316
24	rag doll	PARTONOMY	rag doll is a doll that is part of rag	0	3.341167449951172
24	rag doll	USG-R	rag doll is a doll that uses rag	0	3.659048318862915
24	rag doll	PROD-R	rag doll is  a doll that rag produces	0	3.62668776512146
24	rag doll	PRODUCTION	rag doll is a doll that produces rag	0	4.38163948059082
24	rag doll	CONT-R	rag doll is a doll that contains rag	0	4.136344909667969
24	rag doll	TOPIC-R	rag doll is a doll that is about rag	0	4.762693405151367
24	rag doll	LOCATION	rag doll is  a doll that is located in rag	0	3.690924882888794
24	rag doll	PURPOSE	rag doll is a doll intended for rag	0	4.328782081604004
25	fruit drink	COMP-R	fruit drink is a drink that is composed of fruits	1	2.317354440689087
25	fruit drink	PARTONOMY	fruit drink is a drink that is part of fruits	0	2.750807285308838
25	fruit drink	USG-R	fruit drink is a drink that uses fruits	0	2.984241485595703
25	fruit drink	PROD-R	fruit drink is  a drink that fruits produce	0	3.5282750129699707
25	fruit drink	PRODUCTION	fruit drink is a drink that produces fruits	0	3.0633010864257812
25	fruit drink	CONT-R	fruit drink is a drink that contains fruits	0	2.95438289642334
25	fruit drink	TOPIC-R	fruit drink is a drink that is about fruits	0	3.5730607509613037
25	fruit drink	LOCATION	fruit drink is  a drink that is located in fruits	0	3.427518129348755
25	fruit drink	PURPOSE	fruit drink is a drink intended for fruits	0	3.069460391998291
26	water drop	COMP-R	water drop is a drop that is composed of water	1	2.328779935836792
26	water drop	PARTONOMY	water drop is a drop that is part of water	0	2.493002414703369
26	water drop	USG-R	water drop is a drop that uses water	0	3.644986867904663
26	water drop	PROD-R	water drop is  a drop that water produces	0	3.485361099243164
26	water drop	PRODUCTION	water drop is a drop that produces water	0	4.2306742668151855
26	water drop	CONT-R	water drop is a drop that contains water	0	3.2674288749694824
26	water drop	TOPIC-R	water drop is a drop that is about water	0	4.277531147003174
26	water drop	LOCATION	water drop is  a drop that is located in water	0	3.0547547340393066
26	water drop	PURPOSE	water drop is a drop intended for water	0	3.235368251800537
27	steel drum	COMP-R	steel drum is a drum that is composed of steel	1	2.8604044914245605
27	steel drum	PARTONOMY	steel drum is a drum that is part of steel	0	3.3195908069610596
27	steel drum	USG-R	steel drum is a drum that uses steel	0	2.504031181335449
27	steel drum	PROD-R	steel drum is  a drum that steel produces	0	3.9949212074279785
27	steel drum	PRODUCTION	steel drum is a drum that produces steel	0	4.237187385559082
27	steel drum	CONT-R	steel drum is a drum that contains steel	0	3.6709625720977783
27	steel drum	TOPIC-R	steel drum is a drum that is about steel	0	4.6209588050842285
27	steel drum	LOCATION	steel drum is  a drum that is located in steel	0	3.4542059898376465
27	steel drum	PURPOSE	steel drum is a drum intended for steel	0	3.481395959854126
28	diamond earring	COMP-R	diamond earring is an earring that is composed of diamond	1	2.9291982650756836
28	diamond earring	PARTONOMY	diamond earring is an earring that is part of diamond	0	2.7549657821655273
28	diamond earring	USG-R	diamond earring is an earring that uses diamond	0	2.817409038543701
28	diamond earring	PROD-R	diamond earring is  an earring that diamond produces	0	3.5290374755859375
28	diamond earring	PRODUCTION	diamond earring is an earring that produces diamond	0	3.6232001781463623
28	diamond earring	CONT-R	diamond earring is an earring that contains diamond	0	3.271310329437256
28	diamond earring	TOPIC-R	diamond earring is an earring that is about diamond	0	4.16807746887207
28	diamond earring	LOCATION	diamond earring is  an earring that is located in diamond	0	2.9625015258789062
28	diamond earring	PURPOSE	diamond earring is an earring intended for diamond	0	2.9197356700897217
29	carbon fiber	COMP-R	carbon fiber is a fiber that is composed of carbon	1	2.2531492710113525
29	carbon fiber	PARTONOMY	carbon fiber is a fiber that is part of carbon	0	2.6157968044281006
29	carbon fiber	USG-R	carbon fiber is a fiber that uses carbon	0	2.413677453994751
29	carbon fiber	PROD-R	carbon fiber is  a fiber that carbon produces	0	3.2037978172302246
29	carbon fiber	PRODUCTION	carbon fiber is a fiber that produces carbon	0	3.262552499771118
29	carbon fiber	CONT-R	carbon fiber is a fiber that contains carbon	0	2.7478299140930176
29	carbon fiber	TOPIC-R	carbon fiber is a fiber that is about carbon	0	3.434941291809082
29	carbon fiber	LOCATION	carbon fiber is  a fiber that is located in carbon	0	2.7238731384277344
29	carbon fiber	PURPOSE	carbon fiber is a fiber intended for carbon	0	2.8542985916137695
30	glass fiber	COMP-R	glass fiber is a fiber that is composed of glass	1	2.1852073669433594
30	glass fiber	PARTONOMY	glass fiber is a fiber that is part of glass	0	2.0087521076202393
30	glass fiber	USG-R	glass fiber is a fiber that uses glass	0	3.085829257965088
30	glass fiber	PROD-R	glass fiber is  a fiber that glass produces	0	2.9419198036193848
30	glass fiber	PRODUCTION	glass fiber is a fiber that produces glass	0	3.565412998199463
30	glass fiber	CONT-R	glass fiber is a fiber that contains glass	0	3.084744453430176
30	glass fiber	TOPIC-R	glass fiber is a fiber that is about glass	0	4.466301918029785
30	glass fiber	LOCATION	glass fiber is  a fiber that is located in glass	0	2.603597402572632
30	glass fiber	PURPOSE	glass fiber is a fiber intended for glass	0	3.0221824645996094
31	metal file	COMP-R	metal file is a file that is composed of metal	1	3.2340874671936035
31	metal file	PARTONOMY	metal file is a file that is part of metal	0	3.142479419708252
31	metal file	USG-R	metal file is a file that uses metal	0	3.981790542602539
31	metal file	PROD-R	metal file is  a file that metal produces	0	4.898606300354004
31	metal file	PRODUCTION	metal file is a file that produces metal	0	5.149488925933838
31	metal file	CONT-R	metal file is a file that contains metal	0	3.959040641784668
31	metal file	TOPIC-R	metal file is a file that is about metal	0	4.777562618255615
31	metal file	LOCATION	metal file is  a file that is located in metal	0	3.4196078777313232
31	metal file	PURPOSE	metal file is a file intended for metal	0	4.575052738189697
32	steel girder	COMP-R	steel girder is a girder that is composed of steel	1	4.027315616607666
32	steel girder	PARTONOMY	steel girder is a girder that is part of steel	0	4.203353404998779
32	steel girder	USG-R	steel girder is a girder that uses steel	0	4.025503158569336
32	steel girder	PROD-R	steel girder is  a girder that steel produces	0	4.958137512207031
32	steel girder	PRODUCTION	steel girder is a girder that produces steel	0	4.862930774688721
32	steel girder	CONT-R	steel girder is a girder that contains steel	0	4.886592864990234
32	steel girder	TOPIC-R	steel girder is a girder that is about steel	0	4.91165018081665
32	steel girder	LOCATION	steel girder is  a girder that is located in steel	0	4.451443195343018
32	steel girder	PURPOSE	steel girder is a girder intended for steel	0	4.411009788513184
33	latex glove	COMP-R	latex glove is a glove that is composed of latex	1	3.277191162109375
33	latex glove	PARTONOMY	latex glove is a glove that is part of latex	0	3.911949396133423
33	latex glove	USG-R	latex glove is a glove that uses latex	0	3.13795804977417
33	latex glove	PROD-R	latex glove is  a glove that latex produces	0	3.683549165725708
33	latex glove	PRODUCTION	latex glove is a glove that produces latex	0	3.724048137664795
33	latex glove	CONT-R	latex glove is a glove that contains latex	0	3.7640089988708496
33	latex glove	TOPIC-R	latex glove is a glove that is about latex	0	5.4634785652160645
33	latex glove	LOCATION	latex glove is  a glove that is located in latex	0	3.4280688762664795
33	latex glove	PURPOSE	latex glove is a glove intended for latex	0	3.988628387451172
34	silicone implant	COMP-R	silicone implant is an implant that is composed of silicone	1	2.570274591445923
34	silicone implant	PARTONOMY	silicone implant is an implant that is part of silicone	0	2.830566644668579
34	silicone implant	USG-R	silicone implant is an implant that uses silicone	0	2.459683656692505
34	silicone implant	PROD-R	silicone implant is  an implant that silicone produces	0	2.9932610988616943
34	silicone implant	PRODUCTION	silicone implant is an implant that produces silicone	0	3.1852684020996094
34	silicone implant	CONT-R	silicone implant is an implant that contains silicone	0	3.1267247200012207
34	silicone implant	TOPIC-R	silicone implant is an implant that is about silicone	0	4.572667121887207
34	silicone implant	LOCATION	silicone implant is  an implant that is located in silicone	0	2.402834177017212
34	silicone implant	PURPOSE	silicone implant is an implant intended for silicone	0	3.2623870372772217
35	leather jacket	COMP-R	leather jacket is a jacket that is composed of leather	1	3.198070764541626
35	leather jacket	PARTONOMY	leather jacket is a jacket that is part of leather	0	3.2799510955810547
35	leather jacket	USG-R	leather jacket is a jacket that uses leather	0	2.693451404571533
35	leather jacket	PROD-R	leather jacket is  a jacket that leather produces	0	4.030024528503418
35	leather jacket	PRODUCTION	leather jacket is a jacket that produces leather	0	4.404976844787598
35	leather jacket	CONT-R	leather jacket is a jacket that contains leather	0	3.370001792907715
35	leather jacket	TOPIC-R	leather jacket is a jacket that is about leather	0	4.426248073577881
35	leather jacket	LOCATION	leather jacket is  a jacket that is located in leather	0	3.4098308086395264
35	leather jacket	PURPOSE	leather jacket is a jacket intended for leather	0	2.7582480907440186
36	tweed jacket	COMP-R	tweed jacket is a jacket that is composed of tweed	1	3.9977424144744873
36	tweed jacket	PARTONOMY	tweed jacket is a jacket that is part of tweed	0	4.0115461349487305
36	tweed jacket	USG-R	tweed jacket is a jacket that uses tweed	0	3.8731088638305664
36	tweed jacket	PROD-R	tweed jacket is  a jacket that tweed produces	0	4.923784255981445
36	tweed jacket	PRODUCTION	tweed jacket is a jacket that produces tweed	0	5.236337661743164
36	tweed jacket	CONT-R	tweed jacket is a jacket that contains tweed	0	4.551848411560059
36	tweed jacket	TOPIC-R	tweed jacket is a jacket that is about tweed	0	4.814126968383789
36	tweed jacket	LOCATION	tweed jacket is  a jacket that is located in tweed	0	5.161970615386963
36	tweed jacket	PURPOSE	tweed jacket is a jacket intended for tweed	0	3.972440719604492
37	grape juice	COMP-R	grape juice is a juice that is composed of grapes	1	2.3205933570861816
37	grape juice	PARTONOMY	grape juice is a juice that is part of grapes	0	2.4338202476501465
37	grape juice	USG-R	grape juice is a juice that uses grapes	0	2.924302339553833
37	grape juice	PROD-R	grape juice is  a juice that grapes produce	0	2.5640158653259277
37	grape juice	PRODUCTION	grape juice is a juice that produces grapes	0	3.134000778198242
37	grape juice	CONT-R	grape juice is a juice that contains grapes	0	2.9425718784332275
37	grape juice	TOPIC-R	grape juice is a juice that is about grapes	0	3.7890260219573975
37	grape juice	LOCATION	grape juice is  a juice that is located in grapes	0	3.2970306873321533
37	grape juice	PURPOSE	grape juice is a juice intended for grapes	0	3.0200324058532715
38	apple juice	COMP-R	apple juice is a juice that is composed of apples	1	2.5507724285125732
38	apple juice	PARTONOMY	apple juice is a juice that is part of apples	0	2.529015302658081
38	apple juice	USG-R	apple juice is a juice that uses apples	0	2.971426486968994
