id	compound	class	paraphrase	correct	score
7	steel beam	USG-R	steel beam is a beam that uses steel	0	2.7947707176208496
7	steel beam	PROD-R	steel beam is  a beam that steel produces	0	2.9475672245025635
7	steel beam	PRODUCTION	steel beam is a beam that produces steel	0	3.078970432281494
7	steel beam	CONT-R	steel beam is a beam that contains steel	0	3.0342628955841064
7	steel beam	TOPIC-R	steel beam is a beam that is about steel	0	2.6186602115631104
7	steel beam	LOCATION	steel beam is  a beam that is located in steel	0	2.52468204498291
7	steel beam	PURPOSE	steel beam is a beam intended for steel	0	2.657752275466919
8	leather belt	COMP-R	leather belt is a belt that is composed of leather	1	3.0171141624450684
8	leather belt	PARTONOMY	leather belt is a belt that is part of leather	0	3.927198648452759
8	leather belt	USG-R	leather belt is a belt that uses leather	0	3.4630696773529053
8	leather belt	PROD-R	leather belt is  a belt that leather produces	0	3.6491758823394775
8	leather belt	PRODUCTION	leather belt is a belt that produces leather	0	3.800971746444702
8	leather belt	CONT-R	leather belt is a belt that contains leather	0	3.7350199222564697
8	leather belt	TOPIC-R	leather belt is a belt that is about leather	0	3.5697569847106934
8	leather belt	LOCATION	leather belt is  a belt that is located in leather	0	3.2169106006622314
8	leather belt	PURPOSE	leather belt is a belt intended for leather	0	3.624415874481201
9	concrete block	COMP-R	concrete block is a block that is composed of concrete	1	2.1339516639709473
9	concrete block	PARTONOMY	concrete block is a block that is part of concrete	0	2.5460057258605957
9	concrete block	USG-R	concrete block is a block that uses concrete	0	2.587214708328247
9	concrete block	PROD-R	concrete block is  a block that concrete produces	0	2.6853113174438477
9	concrete block	PRODUCTION	concrete block is a block that produces concrete	0	2.9277377128601074
9	concrete block	CONT-R	concrete block is a block that contains concrete	0	3.118865728378296
9	concrete block	TOPIC-R	concrete block is a block that is about concrete	0	2.3248205184936523
9	concrete block	LOCATION	concrete block is  a block that is located in concrete	0	2.4497358798980713
9	concrete block	PURPOSE	concrete block is a block intended for concrete	0	2.7171711921691895
10	corn bread	COMP-R	corn bread is a bread that is composed of corn	1	2.7212278842926025
10	corn bread	PARTONOMY	corn bread is a bread that is part of corn	0	3.482114553451538
10	corn bread	USG-R	corn bread is a bread that uses corn	0	3.3353779315948486
10	corn bread	PROD-R	corn bread is  a bread that corn produces	0	3.3471357822418213
10	corn bread	PRODUCTION	corn bread is a bread that produces corn	0	3.6297247409820557
10	corn bread	CONT-R	corn bread is a bread that contains corn	0	3.3279495239257812
10	corn bread	TOPIC-R	corn bread is a bread that is about corn	0	3.3476128578186035
10	corn bread	LOCATION	corn bread is  a bread that is located in corn	0	3.0192697048187256
10	corn bread	PURPOSE	corn bread is a bread intended for corn	0	3.343087911605835
11	gold bullion	COMP-R	gold bullion is a bullion that is composed of gold	1	2.8398947715759277
11	gold bullion	PARTONOMY	gold bullion is a bullion that is part of gold	0	3.588083505630493
11	gold bullion	USG-R	gold bullion is a bullion that uses gold	0	4.183353424072266
11	gold bullion	PROD-R	gold bullion is  a bullion that gold produces	0	3.607719659805298
11	gold bullion	PRODUCTION	gold bullion is a bullion that produces gold	0	4.292408466339111
11	gold bullion	CONT-R	gold bullion is a bullion that contains gold	0	4.376158714294434
11	gold bullion	TOPIC-R	gold bullion is a bullion that is about gold	0	3.719904899597168
11	gold bullion	LOCATION	gold bullion is  a bullion that is located in gold	0	3.429135799407959
11	gold bullion	PURPOSE	gold bullion is a bullion intended for gold	0	3.598050832748413
12	peanut butter	COMP-R	peanut butter is a butter that is composed of peanuts	1	2.592607259750366
12	peanut butter	PARTONOMY	peanut butter is a butter that is part of peanuts	0	3.2221333980560303
12	peanut butter	USG-R	peanut butter is a butter that uses peanuts	0	3.2005512714385986
12	peanut butter	PROD-R	peanut butter is  a butter that peanuts produce	0	3.1555404663085938
12	peanut butter	PRODUCTION	peanut butter is a butter that produces peanuts	0	3.2170419692993164
12	peanut butter	CONT-R	peanut butter is a butter that contains peanuts	0	3.222376823425293
12	peanut butter	TOPIC-R	peanut butter is a butter that is about peanuts	0	2.912400245666504
12	peanut butter	LOCATION	peanut butter is  a butter that is located in peanuts	0	2.7158639430999756
12	peanut butter	PURPOSE	peanut butter is a butter intended for peanuts	0	3.120500087738037
13	rice cake	COMP-R	rice cake is a cake that is composed of rice	1	2.7233645915985107
13	rice cake	PARTONOMY	rice cake is a cake that is part of rice	0	3.5207698345184326
13	rice cake	USG-R	rice cake is a cake that uses rice	0	3.542992353439331
13	rice cake	PROD-R	rice cake is  a cake that rice produces	0	3.8557989597320557
13	rice cake	PRODUCTION	rice cake is a cake that produces rice	0	3.8783814907073975
13	rice cake	CONT-R	rice cake is a cake that contains rice	0	3.7560958862304688
13	rice cake	TOPIC-R	rice cake is a cake that is about rice	0	3.5102531909942627
13	rice cake	LOCATION	rice cake is  a cake that is located in rice	0	2.846034526824951
13	rice cake	PURPOSE	rice cake is a cake intended for rice	0	3.924044370651245
14	apple cake	COMP-R	apple cake is a cake that is composed of apples	1	3.3233871459960938
14	apple cake	PARTONOMY	apple cake is a cake that is part of apples	0	4.295139312744141
14	apple cake	USG-R	apple cake is a cake that uses apples	0	4.834688663482666
14	apple cake	PROD-R	apple cake is  a cake that apples produce	0	4.076106548309326
14	apple cake	PRODUCTION	apple cake is a cake that produces apples	0	4.8422651290893555
14	apple cake	CONT-R	apple cake is a cake that contains apples	0	4.8517327308654785
14	apple cake	TOPIC-R	apple cake is a cake that is about apples	0	4.431361198425293
14	apple cake	LOCATION	apple cake is  a cake that is located in apples	0	3.554901123046875
14	apple cake	PURPOSE	apple cake is a cake intended for apples	0	5.0894975662231445
15	crab cake	COMP-R	crab cake is a cake that is composed of crabs	1	2.8287739753723145
15	crab cake	PARTONOMY	crab cake is a cake that is part of crabs	0	3.5007517337799072
15	crab cake	USG-R	crab cake is a cake that uses crabs	0	3.884165048599243
15	crab cake	PROD-R	crab cake is  a cake that crabs produce	0	3.574188232421875
15	crab cake	PRODUCTION	crab cake is a cake that produces crabs	0	3.990546941757202
15	crab cake	CONT-R	crab cake is a cake that contains crabs	0	4.055837154388428
15	crab cake	TOPIC-R	crab cake is a cake that is about crabs	0	3.406221628189087
15	crab cake	LOCATION	crab cake is  a cake that is located in crabs	0	3.111783742904663
15	crab cake	PURPOSE	crab cake is a cake intended for crabs	0	4.136204719543457
16	ice cap	COMP-R	ice cap is a cap that is composed of ice	1	3.1345341205596924
16	ice cap	PARTONOMY	ice cap is a cap that is part of ice	0	4.443730354309082
16	ice cap	USG-R	ice cap is a cap that uses ice	0	4.629475116729736
16	ice cap	PROD-R	ice cap is  a cap that ice produces	0	3.644188165664673
16	ice cap	PRODUCTION	ice cap is a cap that produces ice	0	4.868300914764404
16	ice cap	CONT-R	ice cap is a cap that contains ice	0	4.674300193786621
16	ice cap	TOPIC-R	ice cap is a cap that is about ice	0	4.238588809967041
16	ice cap	LOCATION	ice cap is  a cap that is located in ice	0	3.6489014625549316
16	ice cap	PURPOSE	ice cap is a cap intended for ice	0	4.149491310119629
17	silicon chip	COMP-R	silicon chip is a chip that is composed of silicon	1	2.247152328491211
17	silicon chip	PARTONOMY	silicon chip is a chip that is part of silicon	0	2.694800853729248
17	silicon chip	USG-R	silicon chip is a chip that uses silicon	0	2.8317360877990723
17	silicon chip	PROD-R	silicon chip is  a chip that silicon produces	0	3.035764217376709
17	silicon chip	PRODUCTION	silicon chip is a chip that produces silicon	0	3.0414693355560303
17	silicon chip	CONT-R	silicon chip is a chip that contains silicon	0	3.0351104736328125
17	silicon chip	TOPIC-R	silicon chip is a chip that is about silicon	0	2.367405652999878
17	silicon chip	LOCATION	silicon chip is  a chip that is located in silicon	0	2.5290989875793457
17	silicon chip	PURPOSE	silicon chip is a chip intended for silicon	0	2.9252309799194336
18	apple cider	COMP-R	apple cider is a cider that is composed of apples	1	3.4560890197753906
18	apple cider	PARTONOMY	apple cider is a cider that is part of apples	0	4.340104579925537
18	apple cider	USG-R	apple cider is a cider that uses apples	0	4.520174503326416
18	apple cider	PROD-R	apple cider is  a cider that apples produce	0	3.396836519241333
18	apple cider	PRODUCTION	apple cider is a cider that produces apples	0	4.437345027923584
18	apple cider	CONT-R	apple cider is a cider that contains apples	0	4.702025890350342
18	apple cider	TOPIC-R	apple cider is a cider that is about apples	0	4.005870819091797
18	apple cider	LOCATION	apple cider is  a cider that is located in apples	0	3.5327746868133545
18	apple cider	PURPOSE	apple cider is a cider intended for apples	0	4.018130302429199
19	fur coat	COMP-R	fur coat is a coat that is composed of fur	1	3.079953670501709
19	fur coat	PARTONOMY	fur coat is a coat that is part of fur	0	3.9726510047912598
19	fur coat	USG-R	fur coat is a coat that uses fur	0	3.522280216217041
19	fur coat	PROD-R	fur coat is  a coat that fur produces	0	3.7480506896972656
19	fur coat	PRODUCTION	fur coat is a coat that produces fur	0	4.0428948402404785
19	fur coat	CONT-R	fur coat is a coat that contains fur	0	3.762866973876953
19	fur coat	TOPIC-R	fur coat is a coat that is about fur	0	3.841322422027588
19	fur coat	LOCATION	fur coat is  a coat that is located in fur	0	3.3953359127044678
19	fur coat	PURPOSE	fur coat is a coat intended for fur	0	3.616640329360962
20	drug cocktail	COMP-R	drug cocktail is a cocktail that is composed of drugs	1	2.711228847503662
20	drug cocktail	PARTONOMY	drug cocktail is a cocktail that is part of drugs	0	3.2823421955108643
20	drug cocktail	USG-R	drug cocktail is a cocktail that uses drugs	0	3.5101654529571533
20	drug cocktail	PROD-R	drug cocktail is  a cocktail that drugs produce	0	3.192673683166504
20	drug cocktail	PRODUCTION	drug cocktail is a cocktail that produces drugs	0	3.615384817123413
20	drug cocktail	CONT-R	drug cocktail is a cocktail that contains drugs	0	3.676928758621216
20	drug cocktail	TOPIC-R	drug cocktail is a cocktail that is about drugs	0	3.1472535133361816
20	drug cocktail	LOCATION	drug cocktail is  a cocktail that is located in drugs	0	2.9739131927490234
20	drug cocktail	PURPOSE	drug cocktail is a cocktail intended for drugs	0	3.3660366535186768
21	gold coin	COMP-R	gold coin is a coin that is composed of gold	1	3.065854787826538
21	gold coin	PARTONOMY	gold coin is a coin that is part of gold	0	4.314512252807617
21	gold coin	USG-R	gold coin is a coin that uses gold	0	4.675867080688477
21	gold coin	PROD-R	gold coin is  a coin that gold produces	0	3.7067668437957764
21	gold coin	PRODUCTION	gold coin is a coin that produces gold	0	4.917991638183594
21	gold coin	CONT-R	gold coin is a coin that contains gold	0	4.684281349182129
21	gold coin	TOPIC-R	gold coin is a coin that is about gold	0	4.439813613891602
21	gold coin	LOCATION	gold coin is  a coin that is located in gold	0	3.754467010498047
21	gold coin	PURPOSE	gold coin is a coin intended for gold	0	3.8406903743743896
22	sugar cube	COMP-R	sugar cube is a cube that is composed of sugar	1	2.773635149002075
22	sugar cube	PARTONOMY	sugar cube is a cube that is part of sugar	0	3.64894437789917
22	sugar cube	USG-R	sugar cube is a cube that uses sugar	0	3.2278425693511963
22	sugar cube	PROD-R	sugar cube is  a cube that sugar produces	0	3.348973512649536
22	sugar cube	PRODUCTION	sugar cube is a cube that produces sugar	0	3.58044171333313
22	sugar cube	CONT-R	sugar cube is a cube that contains sugar	0	3.482276439666748
22	sugar cube	TOPIC-R	sugar cube is a cube that is about sugar	0	3.11786150932312
22	sugar cube	LOCATION	sugar cube is  a cube that is located in sugar	0	3.0258331298828125
22	sugar cube	PURPOSE	sugar cube is a cube intended for sugar	0	3.620360851287842
23	cloth diaper	COMP-R	cloth diaper is a diaper that is composed of cloth	1	1.8985928297042847
23	cloth diaper	PARTONOMY	cloth diaper is a diaper that is part of cloth	0	2.159513235092163
23	cloth diaper	USG-R	cloth diaper is a diaper that uses cloth	0	2.302100658416748
23	cloth diaper	PROD-R	cloth diaper is  a diaper that cloth produces	0	2.828162908554077
23	cloth diaper	PRODUCTION	cloth diaper is a diaper that produces cloth	0	2.495356798171997
23	cloth diaper	CONT-R	cloth diaper is a diaper that contains cloth	0	2.47151255607605
23	cloth diaper	TOPIC-R	cloth diaper is a diaper that is about cloth	0	1.9184931516647339
23	cloth diaper	LOCATION	cloth diaper is  a diaper that is located in cloth	0	2.074357271194458
23	cloth diaper	PURPOSE	cloth diaper is a diaper intended for cloth	0	2.2159218788146973
24	rag doll	COMP-R	rag doll is a doll that is composed of rag	1	3.0486557483673096
24	rag doll	PARTONOMY	rag doll is a doll that is part of rag	0	3.920325517654419
24	rag doll	USG-R	rag doll is a doll that uses rag	0	3.5183000564575195
24	rag doll	PROD-R	rag doll is  a doll that rag produces	0	3.865773916244507
24	rag doll	PRODUCTION	rag doll is a doll that produces rag	0	4.042993068695068
24	rag doll	CONT-R	rag doll is a doll that contains rag	0	3.670264720916748
24	rag doll	TOPIC-R	rag doll is a doll that is about rag	0	3.2864837646484375
24	rag doll	LOCATION	rag doll is  a doll that is located in rag	0	3.2772321701049805
24	rag doll	PURPOSE	rag doll is a doll intended for rag	0	3.750418186187744
25	fruit drink	COMP-R	fruit drink is a drink that is composed of fruits	1	2.6294219493865967
25	fruit drink	PARTONOMY	fruit drink is a drink that is part of fruits	0	3.3578033447265625
25	fruit drink	USG-R	fruit drink is a drink that uses fruits	0	3.129563331604004
25	fruit drink	PROD-R	fruit drink is  a drink that fruits produce	0	3.097531795501709
25	fruit drink	PRODUCTION	fruit drink is a drink that produces fruits	0	3.301669120788574
25	fruit drink	CONT-R	fruit drink is a drink that contains fruits	0	3.42098069190979
25	fruit drink	TOPIC-R	fruit drink is a drink that is about fruits	0	3.1687941551208496
25	fruit drink	LOCATION	fruit drink is  a drink that is located in fruits	0	2.8669421672821045
25	fruit drink	PURPOSE	fruit drink is a drink intended for fruits	0	3.435724973678589
26	water drop	COMP-R	water drop is a drop that is composed of water	1	3.239894390106201
26	water drop	PARTONOMY	water drop is a drop that is part of water	0	4.568161487579346
26	water drop	USG-R	water drop is a drop that uses water	0	4.286666393280029
26	water drop	PROD-R	water drop is  a drop that water produces	0	3.5537185668945312
26	water drop	PRODUCTION	water drop is a drop that produces water	0	4.392550468444824
26	water drop	CONT-R	water drop is a drop that contains water	0	4.36883544921875
26	water drop	TOPIC-R	water drop is a drop that is about water	0	4.073934555053711
26	water drop	LOCATION	water drop is  a drop that is located in water	0	3.572589874267578
26	water drop	PURPOSE	water drop is a drop intended for water	0	3.9033515453338623
27	steel drum	COMP-R	steel drum is a drum that is composed of steel	1	2.2443392276763916
27	steel drum	PARTONOMY	steel drum is a drum that is part of steel	0	2.9227898120880127
27	steel drum	USG-R	steel drum is a drum that uses steel	0	2.619582176208496
27	steel drum	PROD-R	steel drum is  a drum that steel produces	0	2.780219316482544
27	steel drum	PRODUCTION	steel drum is a drum that produces steel	0	3.091207265853882
27	steel drum	CONT-R	steel drum is a drum that contains steel	0	3.0119738578796387
27	steel drum	TOPIC-R	steel drum is a drum that is about steel	0	2.4487528800964355
27	steel drum	LOCATION	steel drum is  a drum that is located in steel	0	2.4205636978149414
27	steel drum	PURPOSE	steel drum is a drum intended for steel	0	2.7447807788848877
28	diamond earring	COMP-R	diamond earring is an earring that is composed of diamond	1	2.151822805404663
28	diamond earring	PARTONOMY	diamond earring is an earring that is part of diamond	0	2.655492067337036
28	diamond earring	USG-R	diamond earring is an earring that uses diamond	0	2.8944778442382812
28	diamond earring	PROD-R	diamond earring is  an earring that diamond produces	0	2.7563869953155518
28	diamond earring	PRODUCTION	diamond earring is an earring that produces diamond	0	3.019606113433838
28	diamond earring	CONT-R	diamond earring is an earring that contains diamond	0	2.9203245639801025
28	diamond earring	TOPIC-R	diamond earring is an earring that is about diamond	0	2.464008092880249
28	diamond earring	LOCATION	diamond earring is  an earring that is located in diamond	0	2.3020758628845215
28	diamond earring	PURPOSE	diamond earring is an earring intended for diamond	0	2.7127466201782227
29	carbon fiber	COMP-R	carbon fiber is a fiber that is composed of carbon	1	2.9191651344299316
29	carbon fiber	PARTONOMY	carbon fiber is a fiber that is part of carbon	0	4.062618732452393
29	carbon fiber	USG-R	carbon fiber is a fiber that uses carbon	0	3.73765230178833
29	carbon fiber	PROD-R	carbon fiber is  a fiber that carbon produces	0	3.2264997959136963
29	carbon fiber	PRODUCTION	carbon fiber is a fiber that produces carbon	0	4.256717205047607
29	carbon fiber	CONT-R	carbon fiber is a fiber that contains carbon	0	3.8573994636535645
29	carbon fiber	TOPIC-R	carbon fiber is a fiber that is about carbon	0	3.5076422691345215
29	carbon fiber	LOCATION	carbon fiber is  a fiber that is located in carbon	0	3.329963445663452
29	carbon fiber	PURPOSE	carbon fiber is a fiber intended for carbon	0	3.5352892875671387
30	glass fiber	COMP-R	glass fiber is a fiber that is composed of glass	1	3.4378232955932617
30	glass fiber	PARTONOMY	glass fiber is a fiber that is part of glass	0	4.791274547576904
30	glass fiber	USG-R	glass fiber is a fiber that uses glass	0	4.791594982147217
30	glass fiber	PROD-R	glass fiber is  a fiber that glass produces	0	3.7493526935577393
30	glass fiber	PRODUCTION	glass fiber is a fiber that produces glass	0	4.773391246795654
30	glass fiber	CONT-R	glass fiber is a fiber that contains glass	0	5.061590671539307
30	glass fiber	TOPIC-R	glass fiber is a fiber that is about glass	0	4.313384532928467
30	glass fiber	LOCATION	glass fiber is  a fiber that is located in glass	0	3.8293216228485107
30	glass fiber	PURPOSE	glass fiber is a fiber intended for glass	0	4.0110039710998535
31	metal file	COMP-R	metal file is a file that is composed of metal	1	3.0147180557250977
31	metal file	PARTONOMY	metal file is a file that is part of metal	0	4.747326374053955
31	metal file	USG-R	metal file is a file that uses metal	0	5.224603176116943
31	metal file	PROD-R	metal file is  a file that metal produces	0	3.6574535369873047
31	metal file	PRODUCTION	metal file is a file that produces metal	0	5.126260280609131
31	metal file	CONT-R	metal file is a file that contains metal	0	5.46495246887207
31	metal file	TOPIC-R	metal file is a file that is about metal	0	4.790681838989258
31	metal file	LOCATION	metal file is  a file that is located in metal	0	4.1940836906433105
31	metal file	PURPOSE	metal file is a file intended for metal	0	4.445326328277588
32	steel girder	COMP-R	steel girder is a girder that is composed of steel	1	2.2819879055023193
32	steel girder	PARTONOMY	steel girder is a girder that is part of steel	0	3.0905542373657227
32	steel girder	USG-R	steel girder is a girder that uses steel	0	2.8290927410125732
32	steel girder	PROD-R	steel girder is  a girder that steel produces	0	3.990668535232544
32	steel girder	PRODUCTION	steel girder is a girder that produces steel	0	4.511868953704834
32	steel girder	CONT-R	steel girder is a girder that contains steel	0	3.0131568908691406
32	steel girder	TOPIC-R	steel girder is a girder that is about steel	0	2.46205997467041
32	steel girder	LOCATION	steel girder is  a girder that is located in steel	0	2.453166961669922
32	steel girder	PURPOSE	steel girder is a girder intended for steel	0	2.7685701847076416
33	latex glove	COMP-R	latex glove is a glove that is composed of latex	1	2.016700267791748
33	latex glove	PARTONOMY	latex glove is a glove that is part of latex	0	2.4830243587493896
33	latex glove	USG-R	latex glove is a glove that uses latex	0	2.5230839252471924
33	latex glove	PROD-R	latex glove is  a glove that latex produces	0	2.548358917236328
33	latex glove	PRODUCTION	latex glove is a glove that produces latex	0	2.6188125610351562
33	latex glove	CONT-R	latex glove is a glove that contains latex	0	2.7649028301239014
33	latex glove	TOPIC-R	latex glove is a glove that is about latex	0	2.2446155548095703
33	latex glove	LOCATION	latex glove is  a glove that is located in latex	0	1.9430080652236938
33	latex glove	PURPOSE	latex glove is a glove intended for latex	0	2.3831892013549805
34	silicone implant	COMP-R	silicone implant is an implant that is composed of silicone	1	2.038316011428833
34	silicone implant	PARTONOMY	silicone implant is an implant that is part of silicone	0	2.648261308670044
34	silicone implant	USG-R	silicone implant is an implant that uses silicone	0	2.5454540252685547
34	silicone implant	PROD-R	silicone implant is  an implant that silicone produces	0	2.338047981262207
34	silicone implant	PRODUCTION	silicone implant is an implant that produces silicone	0	2.6172847747802734
34	silicone implant	CONT-R	silicone implant is an implant that contains silicone	0	2.7774434089660645
34	silicone implant	TOPIC-R	silicone implant is an implant that is about silicone	0	2.4364547729492188
34	silicone implant	LOCATION	silicone implant is  an implant that is located in silicone	0	2.322176933288574
34	silicone implant	PURPOSE	silicone implant is an implant intended for silicone	0	2.357882499694824
35	leather jacket	COMP-R	leather jacket is a jacket that is composed of leather	1	2.828871726989746
35	leather jacket	PARTONOMY	leather jacket is a jacket that is part of leather	0	3.68556547164917
35	leather jacket	USG-R	leather jacket is a jacket that uses leather	0	3.3979415893554688
35	leather jacket	PROD-R	leather jacket is  a jacket that leather produces	0	3.574448823928833
35	leather jacket	PRODUCTION	leather jacket is a jacket that produces leather	0	3.7602598667144775
35	leather jacket	CONT-R	leather jacket is a jacket that contains leather	0	3.66292142868042
35	leather jacket	TOPIC-R	leather jacket is a jacket that is about leather	0	3.325268030166626
35	leather jacket	LOCATION	leather jacket is  a jacket that is located in leather	0	2.977184534072876
35	leather jacket	PURPOSE	leather jacket is a jacket intended for leather	0	3.697429656982422
36	tweed jacket	COMP-R	tweed jacket is a jacket that is composed of tweed	1	2.4991016387939453
36	tweed jacket	PARTONOMY	tweed jacket is a jacket that is part of tweed	0	3.1198906898498535
36	tweed jacket	USG-R	tweed jacket is a jacket that uses tweed	0	3.3150429725646973
36	tweed jacket	PROD-R	tweed jacket is  a jacket that tweed produces	0	3.617858409881592
36	tweed jacket	PRODUCTION	tweed jacket is a jacket that produces tweed	0	3.71028470993042
36	tweed jacket	CONT-R	tweed jacket is a jacket that contains tweed	0	3.365969657897949
36	tweed jacket	TOPIC-R	tweed jacket is a jacket that is about tweed	0	2.7584569454193115
36	tweed jacket	LOCATION	tweed jacket is  a jacket that is located in tweed	0	2.884490489959717
36	tweed jacket	PURPOSE	tweed jacket is a jacket intended for tweed	0	3.0287868976593018
37	grape juice	COMP-R	grape juice is a juice that is composed of grapes	1	2.459319591522217
37	grape juice	PARTONOMY	grape juice is a juice that is part of grapes	0	2.9146440029144287
37	grape juice	USG-R	grape juice is a juice that uses grapes	0	2.8101987838745117
37	grape juice	PROD-R	grape juice is  a juice that grapes produce	0	2.813612937927246
37	grape juice	PRODUCTION	grape juice is a juice that produces grapes	0	2.9017117023468018
37	grape juice	CONT-R	grape juice is a juice that contains grapes	0	3.049882650375366
37	grape juice	TOPIC-R	grape juice is a juice that is about grapes	0	2.688102960586548
37	grape juice	LOCATION	grape juice is  a juice that is located in grapes	0	2.4545223712921143
37	grape juice	PURPOSE	grape juice is a juice intended for grapes	0	2.724836826324463
38	apple juice	COMP-R	apple juice is a juice that is composed of apples	1	2.929266929626465
38	apple juice	PARTONOMY	apple juice is a juice that is part of apples	0	3.7174274921417236
