id	compound	class	paraphrase	correct	score
7	steel beam	CONT-R	steel beam is a beam that contains steel	0	5.086032867431641
7	steel beam	TOPIC-R	steel beam is a beam that is about steel	0	5.386460781097412
7	steel beam	LOCATION	steel beam is  a beam that is located in steel	0	5.379904270172119
7	steel beam	PURPOSE	steel beam is a beam intended for steel	0	5.7111101150512695
8	leather belt	COMP-R	leather belt is a belt that is composed of leather	1	3.868438720703125
8	leather belt	PARTONOMY	leather belt is a belt that is part of leather	0	4.4131178855896
8	leather belt	USG-R	leather belt is a belt that uses leather	0	4.537224769592285
8	leather belt	PROD-R	leather belt is  a belt that leather produces	0	6.695277214050293
8	leather belt	PRODUCTION	leather belt is a belt that produces leather	0	5.497501373291016
8	leather belt	CONT-R	leather belt is a belt that contains leather	0	4.837532043457031
8	leather belt	TOPIC-R	leather belt is a belt that is about leather	0	5.2170844078063965
8	leather belt	LOCATION	leather belt is  a belt that is located in leather	0	5.526751518249512
8	leather belt	PURPOSE	leather belt is a belt intended for leather	0	5.494630813598633
9	concrete block	COMP-R	concrete block is a block that is composed of concrete	1	3.817460298538208
9	concrete block	PARTONOMY	concrete block is a block that is part of concrete	0	4.42063045501709
9	concrete block	USG-R	concrete block is a block that uses concrete	0	4.854734420776367
9	concrete block	PROD-R	concrete block is  a block that concrete produces	0	6.281428813934326
9	concrete block	PRODUCTION	concrete block is a block that produces concrete	0	5.078333854675293
9	concrete block	CONT-R	concrete block is a block that contains concrete	0	4.75239372253418
9	concrete block	TOPIC-R	concrete block is a block that is about concrete	0	5.282745838165283
9	concrete block	LOCATION	concrete block is  a block that is located in concrete	0	5.4009480476379395
9	concrete block	PURPOSE	concrete block is a block intended for concrete	0	5.526052951812744
10	corn bread	COMP-R	corn bread is a bread that is composed of corn	1	3.9861838817596436
10	corn bread	PARTONOMY	corn bread is a bread that is part of corn	0	4.438614845275879
10	corn bread	USG-R	corn bread is a bread that uses corn	0	4.506341457366943
10	corn bread	PROD-R	corn bread is  a bread that corn produces	0	6.141600131988525
10	corn bread	PRODUCTION	corn bread is a bread that produces corn	0	5.471688270568848
10	corn bread	CONT-R	corn bread is a bread that contains corn	0	4.521672248840332
10	corn bread	TOPIC-R	corn bread is a bread that is about corn	0	5.134804725646973
10	corn bread	LOCATION	corn bread is  a bread that is located in corn	0	5.050157070159912
10	corn bread	PURPOSE	corn bread is a bread intended for corn	0	5.6009063720703125
11	gold bullion	COMP-R	gold bullion is a bullion that is composed of gold	1	3.2885003089904785
11	gold bullion	PARTONOMY	gold bullion is a bullion that is part of gold	0	3.801220655441284
11	gold bullion	USG-R	gold bullion is a bullion that uses gold	0	4.12269401550293
11	gold bullion	PROD-R	gold bullion is  a bullion that gold produces	0	5.259233474731445
11	gold bullion	PRODUCTION	gold bullion is a bullion that produces gold	0	4.341243267059326
11	gold bullion	CONT-R	gold bullion is a bullion that contains gold	0	3.84709095954895
11	gold bullion	TOPIC-R	gold bullion is a bullion that is about gold	0	4.221830368041992
11	gold bullion	LOCATION	gold bullion is  a bullion that is located in gold	0	4.359549045562744
11	gold bullion	PURPOSE	gold bullion is a bullion intended for gold	0	4.497104167938232
12	peanut butter	COMP-R	peanut butter is a butter that is composed of peanuts	1	2.7993619441986084
12	peanut butter	PARTONOMY	peanut butter is a butter that is part of peanuts	0	3.2019569873809814
12	peanut butter	USG-R	peanut butter is a butter that uses peanuts	0	3.1788461208343506
12	peanut butter	PROD-R	peanut butter is  a butter that peanuts produce	0	3.9157378673553467
12	peanut butter	PRODUCTION	peanut butter is a butter that produces peanuts	0	3.571091413497925
12	peanut butter	CONT-R	peanut butter is a butter that contains peanuts	0	2.981790065765381
12	peanut butter	TOPIC-R	peanut butter is a butter that is about peanuts	0	3.4499239921569824
12	peanut butter	LOCATION	peanut butter is  a butter that is located in peanuts	0	3.5401511192321777
12	peanut butter	PURPOSE	peanut butter is a butter intended for peanuts	0	3.5887277126312256
13	rice cake	COMP-R	rice cake is a cake that is composed of rice	1	3.976024627685547
13	rice cake	PARTONOMY	rice cake is a cake that is part of rice	0	4.564338207244873
13	rice cake	USG-R	rice cake is a cake that uses rice	0	4.573602199554443
13	rice cake	PROD-R	rice cake is  a cake that rice produces	0	6.307558059692383
13	rice cake	PRODUCTION	rice cake is a cake that produces rice	0	5.661754608154297
13	rice cake	CONT-R	rice cake is a cake that contains rice	0	4.65053129196167
13	rice cake	TOPIC-R	rice cake is a cake that is about rice	0	5.0551438331604
13	rice cake	LOCATION	rice cake is  a cake that is located in rice	0	5.147049903869629
13	rice cake	PURPOSE	rice cake is a cake intended for rice	0	5.528651237487793
14	apple cake	COMP-R	apple cake is a cake that is composed of apples	1	3.4276371002197266
14	apple cake	PARTONOMY	apple cake is a cake that is part of apples	0	4.062403202056885
14	apple cake	USG-R	apple cake is a cake that uses apples	0	3.6128060817718506
14	apple cake	PROD-R	apple cake is  a cake that apples produce	0	5.43604040145874
14	apple cake	PRODUCTION	apple cake is a cake that produces apples	0	4.67054557800293
14	apple cake	CONT-R	apple cake is a cake that contains apples	0	3.6962928771972656
14	apple cake	TOPIC-R	apple cake is a cake that is about apples	0	4.175960063934326
14	apple cake	LOCATION	apple cake is  a cake that is located in apples	0	4.5645976066589355
14	apple cake	PURPOSE	apple cake is a cake intended for apples	0	4.719603061676025
15	crab cake	COMP-R	crab cake is a cake that is composed of crabs	1	3.527186393737793
15	crab cake	PARTONOMY	crab cake is a cake that is part of crabs	0	3.888618230819702
15	crab cake	USG-R	crab cake is a cake that uses crabs	0	3.955193281173706
15	crab cake	PROD-R	crab cake is  a cake that crabs produce	0	4.891294956207275
15	crab cake	PRODUCTION	crab cake is a cake that produces crabs	0	4.572709560394287
15	crab cake	CONT-R	crab cake is a cake that contains crabs	0	3.9110589027404785
15	crab cake	TOPIC-R	crab cake is a cake that is about crabs	0	4.069357872009277
15	crab cake	LOCATION	crab cake is  a cake that is located in crabs	0	4.375653266906738
15	crab cake	PURPOSE	crab cake is a cake intended for crabs	0	4.272006988525391
16	ice cap	COMP-R	ice cap is a cap that is composed of ice	1	4.557147026062012
16	ice cap	PARTONOMY	ice cap is a cap that is part of ice	0	5.2196149826049805
16	ice cap	USG-R	ice cap is a cap that uses ice	0	6.076587677001953
16	ice cap	PROD-R	ice cap is  a cap that ice produces	0	6.8381028175354
16	ice cap	PRODUCTION	ice cap is a cap that produces ice	0	6.128729343414307
16	ice cap	CONT-R	ice cap is a cap that contains ice	0	5.76112699508667
16	ice cap	TOPIC-R	ice cap is a cap that is about ice	0	5.948709964752197
16	ice cap	LOCATION	ice cap is  a cap that is located in ice	0	5.465310573577881
16	ice cap	PURPOSE	ice cap is a cap intended for ice	0	6.525077819824219
17	silicon chip	COMP-R	silicon chip is a chip that is composed of silicon	1	3.2940430641174316
17	silicon chip	PARTONOMY	silicon chip is a chip that is part of silicon	0	3.8127593994140625
17	silicon chip	USG-R	silicon chip is a chip that uses silicon	0	3.78898286819458
17	silicon chip	PROD-R	silicon chip is  a chip that silicon produces	0	5.249314785003662
17	silicon chip	PRODUCTION	silicon chip is a chip that produces silicon	0	4.4280314445495605
17	silicon chip	CONT-R	silicon chip is a chip that contains silicon	0	3.7293338775634766
17	silicon chip	TOPIC-R	silicon chip is a chip that is about silicon	0	4.301076889038086
17	silicon chip	LOCATION	silicon chip is  a chip that is located in silicon	0	4.261360168457031
17	silicon chip	PURPOSE	silicon chip is a chip intended for silicon	0	4.666049003601074
18	apple cider	COMP-R	apple cider is a cider that is composed of apples	1	3.186943531036377
18	apple cider	PARTONOMY	apple cider is a cider that is part of apples	0	3.640751600265503
18	apple cider	USG-R	apple cider is a cider that uses apples	0	3.417109489440918
18	apple cider	PROD-R	apple cider is  a cider that apples produce	0	4.538001537322998
18	apple cider	PRODUCTION	apple cider is a cider that produces apples	0	3.9944992065429688
18	apple cider	CONT-R	apple cider is a cider that contains apples	0	3.5660617351531982
18	apple cider	TOPIC-R	apple cider is a cider that is about apples	0	3.987461566925049
18	apple cider	LOCATION	apple cider is  a cider that is located in apples	0	4.009902477264404
18	apple cider	PURPOSE	apple cider is a cider intended for apples	0	4.276272773742676
19	fur coat	COMP-R	fur coat is a coat that is composed of fur	1	4.2661051750183105
19	fur coat	PARTONOMY	fur coat is a coat that is part of fur	0	4.729433059692383
19	fur coat	USG-R	fur coat is a coat that uses fur	0	5.117753982543945
19	fur coat	PROD-R	fur coat is  a coat that fur produces	0	6.541197776794434
19	fur coat	PRODUCTION	fur coat is a coat that produces fur	0	5.901329517364502
19	fur coat	CONT-R	fur coat is a coat that contains fur	0	5.282786846160889
19	fur coat	TOPIC-R	fur coat is a coat that is about fur	0	5.420772075653076
19	fur coat	LOCATION	fur coat is  a coat that is located in fur	0	5.522202014923096
19	fur coat	PURPOSE	fur coat is a coat intended for fur	0	5.702001571655273
20	drug cocktail	COMP-R	drug cocktail is a cocktail that is composed of drugs	1	3.5514743328094482
20	drug cocktail	PARTONOMY	drug cocktail is a cocktail that is part of drugs	0	4.191832542419434
20	drug cocktail	USG-R	drug cocktail is a cocktail that uses drugs	0	3.98846435546875
20	drug cocktail	PROD-R	drug cocktail is  a cocktail that drugs produce	0	5.3182196617126465
20	drug cocktail	PRODUCTION	drug cocktail is a cocktail that produces drugs	0	4.848745822906494
20	drug cocktail	CONT-R	drug cocktail is a cocktail that contains drugs	0	3.8424835205078125
20	drug cocktail	TOPIC-R	drug cocktail is a cocktail that is about drugs	0	4.313902378082275
20	drug cocktail	LOCATION	drug cocktail is  a cocktail that is located in drugs	0	4.823227882385254
20	drug cocktail	PURPOSE	drug cocktail is a cocktail intended for drugs	0	4.837130069732666
21	gold coin	COMP-R	gold coin is a coin that is composed of gold	1	3.773343801498413
21	gold coin	PARTONOMY	gold coin is a coin that is part of gold	0	4.400109767913818
21	gold coin	USG-R	gold coin is a coin that uses gold	0	4.687761306762695
21	gold coin	PROD-R	gold coin is  a coin that gold produces	0	6.217480182647705
21	gold coin	PRODUCTION	gold coin is a coin that produces gold	0	5.135174751281738
21	gold coin	CONT-R	gold coin is a coin that contains gold	0	4.466118812561035
21	gold coin	TOPIC-R	gold coin is a coin that is about gold	0	4.816694736480713
21	gold coin	LOCATION	gold coin is  a coin that is located in gold	0	5.335367202758789
21	gold coin	PURPOSE	gold coin is a coin intended for gold	0	5.372550010681152
22	sugar cube	COMP-R	sugar cube is a cube that is composed of sugar	1	3.3987669944763184
22	sugar cube	PARTONOMY	sugar cube is a cube that is part of sugar	0	4.042557716369629
22	sugar cube	USG-R	sugar cube is a cube that uses sugar	0	4.3375444412231445
22	sugar cube	PROD-R	sugar cube is  a cube that sugar produces	0	5.303300857543945
22	sugar cube	PRODUCTION	sugar cube is a cube that produces sugar	0	4.3523688316345215
22	sugar cube	CONT-R	sugar cube is a cube that contains sugar	0	3.794420003890991
22	sugar cube	TOPIC-R	sugar cube is a cube that is about sugar	0	4.201206207275391
22	sugar cube	LOCATION	sugar cube is  a cube that is located in sugar	0	4.505931854248047
22	sugar cube	PURPOSE	sugar cube is a cube intended for sugar	0	4.684163570404053
23	cloth diaper	COMP-R	cloth diaper is a diaper that is composed of cloth	1	3.0011372566223145
23	cloth diaper	PARTONOMY	cloth diaper is a diaper that is part of cloth	0	3.441527843475342
23	cloth diaper	USG-R	cloth diaper is a diaper that uses cloth	0	3.424074172973633
23	cloth diaper	PROD-R	cloth diaper is  a diaper that cloth produces	0	5.291828155517578
23	cloth diaper	PRODUCTION	cloth diaper is a diaper that produces cloth	0	4.324532985687256
23	cloth diaper	CONT-R	cloth diaper is a diaper that contains cloth	0	3.6591103076934814
23	cloth diaper	TOPIC-R	cloth diaper is a diaper that is about cloth	0	3.9926936626434326
23	cloth diaper	LOCATION	cloth diaper is  a diaper that is located in cloth	0	4.14915132522583
23	cloth diaper	PURPOSE	cloth diaper is a diaper intended for cloth	0	3.9374141693115234
24	rag doll	COMP-R	rag doll is a doll that is composed of rag	1	4.517368793487549
24	rag doll	PARTONOMY	rag doll is a doll that is part of rag	0	4.7343244552612305
24	rag doll	USG-R	rag doll is a doll that uses rag	0	5.431758880615234
24	rag doll	PROD-R	rag doll is  a doll that rag produces	0	7.010525703430176
24	rag doll	PRODUCTION	rag doll is a doll that produces rag	0	5.856183052062988
24	rag doll	CONT-R	rag doll is a doll that contains rag	0	5.6718902587890625
24	rag doll	TOPIC-R	rag doll is a doll that is about rag	0	5.2787299156188965
24	rag doll	LOCATION	rag doll is  a doll that is located in rag	0	5.351163864135742
24	rag doll	PURPOSE	rag doll is a doll intended for rag	0	5.786637306213379
25	fruit drink	COMP-R	fruit drink is a drink that is composed of fruits	1	3.8509819507598877
25	fruit drink	PARTONOMY	fruit drink is a drink that is part of fruits	0	4.6094465255737305
25	fruit drink	USG-R	fruit drink is a drink that uses fruits	0	4.561974048614502
25	fruit drink	PROD-R	fruit drink is  a drink that fruits produce	0	6.113758563995361
25	fruit drink	PRODUCTION	fruit drink is a drink that produces fruits	0	5.372771263122559
25	fruit drink	CONT-R	fruit drink is a drink that contains fruits	0	4.294833183288574
25	fruit drink	TOPIC-R	fruit drink is a drink that is about fruits	0	4.9272027015686035
25	fruit drink	LOCATION	fruit drink is  a drink that is located in fruits	0	5.235267639160156
25	fruit drink	PURPOSE	fruit drink is a drink intended for fruits	0	5.911229133605957
26	water drop	COMP-R	water drop is a drop that is composed of water	1	4.179017066955566
26	water drop	PARTONOMY	water drop is a drop that is part of water	0	4.451699733734131
26	water drop	USG-R	water drop is a drop that uses water	0	5.210636615753174
26	water drop	PROD-R	water drop is  a drop that water produces	0	5.964751720428467
26	water drop	PRODUCTION	water drop is a drop that produces water	0	5.352249622344971
26	water drop	CONT-R	water drop is a drop that contains water	0	4.858699798583984
26	water drop	TOPIC-R	water drop is a drop that is about water	0	5.113497257232666
26	water drop	LOCATION	water drop is  a drop that is located in water	0	4.981640338897705
26	water drop	PURPOSE	water drop is a drop intended for water	0	5.812251091003418
27	steel drum	COMP-R	steel drum is a drum that is composed of steel	1	3.979400634765625
27	steel drum	PARTONOMY	steel drum is a drum that is part of steel	0	4.161744594573975
27	steel drum	USG-R	steel drum is a drum that uses steel	0	4.648678302764893
27	steel drum	PROD-R	steel drum is  a drum that steel produces	0	6.376202583312988
27	steel drum	PRODUCTION	steel drum is a drum that produces steel	0	5.202621936798096
27	steel drum	CONT-R	steel drum is a drum that contains steel	0	5.006800651550293
27	steel drum	TOPIC-R	steel drum is a drum that is about steel	0	5.261502742767334
27	steel drum	LOCATION	steel drum is  a drum that is located in steel	0	5.074815273284912
27	steel drum	PURPOSE	steel drum is a drum intended for steel	0	5.56053352355957
28	diamond earring	COMP-R	diamond earring is an earring that is composed of diamond	1	3.5324816703796387
28	diamond earring	PARTONOMY	diamond earring is an earring that is part of diamond	0	3.751269817352295
28	diamond earring	USG-R	diamond earring is an earring that uses diamond	0	4.0787553787231445
28	diamond earring	PROD-R	diamond earring is  an earring that diamond produces	0	5.717113971710205
28	diamond earring	PRODUCTION	diamond earring is an earring that produces diamond	0	4.808220863342285
28	diamond earring	CONT-R	diamond earring is an earring that contains diamond	0	4.086331367492676
28	diamond earring	TOPIC-R	diamond earring is an earring that is about diamond	0	4.346168518066406
28	diamond earring	LOCATION	diamond earring is  an earring that is located in diamond	0	4.629456996917725
28	diamond earring	PURPOSE	diamond earring is an earring intended for diamond	0	4.769750595092773
29	carbon fiber	COMP-R	carbon fiber is a fiber that is composed of carbon	1	3.2611985206604004
29	carbon fiber	PARTONOMY	carbon fiber is a fiber that is part of carbon	0	4.035214900970459
29	carbon fiber	USG-R	carbon fiber is a fiber that uses carbon	0	4.142698287963867
29	carbon fiber	PROD-R	carbon fiber is  a fiber that carbon produces	0	5.573423862457275
29	carbon fiber	PRODUCTION	carbon fiber is a fiber that produces carbon	0	4.600074291229248
29	carbon fiber	CONT-R	carbon fiber is a fiber that contains carbon	0	4.071393966674805
29	carbon fiber	TOPIC-R	carbon fiber is a fiber that is about carbon	0	4.4880051612854
29	carbon fiber	LOCATION	carbon fiber is  a fiber that is located in carbon	0	4.532079696655273
29	carbon fiber	PURPOSE	carbon fiber is a fiber intended for carbon	0	5.207649230957031
30	glass fiber	COMP-R	glass fiber is a fiber that is composed of glass	1	3.7482078075408936
30	glass fiber	PARTONOMY	glass fiber is a fiber that is part of glass	0	4.312983989715576
30	glass fiber	USG-R	glass fiber is a fiber that uses glass	0	4.689542293548584
30	glass fiber	PROD-R	glass fiber is  a fiber that glass produces	0	5.9211883544921875
30	glass fiber	PRODUCTION	glass fiber is a fiber that produces glass	0	5.059494972229004
30	glass fiber	CONT-R	glass fiber is a fiber that contains glass	0	4.7616987228393555
30	glass fiber	TOPIC-R	glass fiber is a fiber that is about glass	0	5.212503910064697
30	glass fiber	LOCATION	glass fiber is  a fiber that is located in glass	0	5.015969276428223
30	glass fiber	PURPOSE	glass fiber is a fiber intended for glass	0	5.491745471954346
31	metal file	COMP-R	metal file is a file that is composed of metal	1	4.323147773742676
31	metal file	PARTONOMY	metal file is a file that is part of metal	0	4.805728912353516
31	metal file	USG-R	metal file is a file that uses metal	0	5.375461101531982
31	metal file	PROD-R	metal file is  a file that metal produces	0	6.681173801422119
31	metal file	PRODUCTION	metal file is a file that produces metal	0	5.722127437591553
31	metal file	CONT-R	metal file is a file that contains metal	0	4.875157833099365
31	metal file	TOPIC-R	metal file is a file that is about metal	0	5.201931476593018
31	metal file	LOCATION	metal file is  a file that is located in metal	0	5.292609214782715
31	metal file	PURPOSE	metal file is a file intended for metal	0	5.613773822784424
32	steel girder	COMP-R	steel girder is a girder that is composed of steel	1	3.356576442718506
32	steel girder	PARTONOMY	steel girder is a girder that is part of steel	0	3.9027316570281982
32	steel girder	USG-R	steel girder is a girder that uses steel	0	3.927312135696411
32	steel girder	PROD-R	steel girder is  a girder that steel produces	0	5.424123287200928
32	steel girder	PRODUCTION	steel girder is a girder that produces steel	0	4.562413215637207
32	steel girder	CONT-R	steel girder is a girder that contains steel	0	4.271356105804443
32	steel girder	TOPIC-R	steel girder is a girder that is about steel	0	4.5820794105529785
32	steel girder	LOCATION	steel girder is  a girder that is located in steel	0	4.577479839324951
32	steel girder	PURPOSE	steel girder is a girder intended for steel	0	4.80745267868042
33	latex glove	COMP-R	latex glove is a glove that is composed of latex	1	3.202418088912964
33	latex glove	PARTONOMY	latex glove is a glove that is part of latex	0	3.6888067722320557
33	latex glove	USG-R	latex glove is a glove that uses latex	0	3.6880855560302734
33	latex glove	PROD-R	latex glove is  a glove that latex produces	0	4.931665420532227
33	latex glove	PRODUCTION	latex glove is a glove that produces latex	0	4.171161651611328
33	latex glove	CONT-R	latex glove is a glove that contains latex	0	3.730797529220581
33	latex glove	TOPIC-R	latex glove is a glove that is about latex	0	4.113430976867676
33	latex glove	LOCATION	latex glove is  a glove that is located in latex	0	4.282551288604736
33	latex glove	PURPOSE	latex glove is a glove intended for latex	0	4.18141508102417
34	silicone implant	COMP-R	silicone implant is an implant that is composed of silicone	1	2.5157530307769775
34	silicone implant	PARTONOMY	silicone implant is an implant that is part of silicone	0	2.9204578399658203
34	silicone implant	USG-R	silicone implant is an implant that uses silicone	0	2.750450372695923
34	silicone implant	PROD-R	silicone implant is  an implant that silicone produces	0	4.12540864944458
34	silicone implant	PRODUCTION	silicone implant is an implant that produces silicone	0	3.2025976181030273
34	silicone implant	CONT-R	silicone implant is an implant that contains silicone	0	2.727663993835449
34	silicone implant	TOPIC-R	silicone implant is an implant that is about silicone	0	3.2177066802978516
34	silicone implant	LOCATION	silicone implant is  an implant that is located in silicone	0	3.480865716934204
34	silicone implant	PURPOSE	silicone implant is an implant intended for silicone	0	3.3193178176879883
35	leather jacket	COMP-R	leather jacket is a jacket that is composed of leather	1	3.8296566009521484
35	leather jacket	PARTONOMY	leather jacket is a jacket that is part of leather	0	4.377971649169922
35	leather jacket	USG-R	leather jacket is a jacket that uses leather	0	4.549943447113037
35	leather jacket	PROD-R	leather jacket is  a jacket that leather produces	0	6.400675296783447
35	leather jacket	PRODUCTION	leather jacket is a jacket that produces leather	0	5.370528697967529
35	leather jacket	CONT-R	leather jacket is a jacket that contains leather	0	4.828816890716553
35	leather jacket	TOPIC-R	leather jacket is a jacket that is about leather	0	4.926783084869385
35	leather jacket	LOCATION	leather jacket is  a jacket that is located in leather	0	5.067766189575195
35	leather jacket	PURPOSE	leather jacket is a jacket intended for leather	0	5.336061954498291
36	tweed jacket	COMP-R	tweed jacket is a jacket that is composed of tweed	1	3.5239415168762207
36	tweed jacket	PARTONOMY	tweed jacket is a jacket that is part of tweed	0	3.757056951522827
36	tweed jacket	USG-R	tweed jacket is a jacket that uses tweed	0	4.07615327835083
36	tweed jacket	PROD-R	tweed jacket is  a jacket that tweed produces	0	5.605031490325928
36	tweed jacket	PRODUCTION	tweed jacket is a jacket that produces tweed	0	4.777507305145264
36	tweed jacket	CONT-R	tweed jacket is a jacket that contains tweed	0	4.3871846199035645
36	tweed jacket	TOPIC-R	tweed jacket is a jacket that is about tweed	0	4.381307601928711
36	tweed jacket	LOCATION	tweed jacket is  a jacket that is located in tweed	0	4.5800065994262695
36	tweed jacket	PURPOSE	tweed jacket is a jacket intended for tweed	0	4.805668830871582
37	grape juice	COMP-R	grape juice is a juice that is composed of grapes	1	3.399003028869629
37	grape juice	PARTONOMY	grape juice is a juice that is part of grapes	0	3.8837199211120605
37	grape juice	USG-R	grape juice is a juice that uses grapes	0	3.9985859394073486
37	grape juice	PROD-R	grape juice is  a juice that grapes produce	0	4.519315719604492
37	grape juice	PRODUCTION	grape juice is a juice that produces grapes	0	4.290931224822998
37	grape juice	CONT-R	grape juice is a juice that contains grapes	0	3.8314990997314453
37	grape juice	TOPIC-R	grape juice is a juice that is about grapes	0	4.1609086990356445
37	grape juice	LOCATION	grape juice is  a juice that is located in grapes	0	4.111739635467529
37	grape juice	PURPOSE	grape juice is a juice intended for grapes	0	4.549623966217041
38	apple juice	COMP-R	apple juice is a juice that is composed of apples	1	3.4445037841796875
38	apple juice	PARTONOMY	apple juice is a juice that is part of apples	0	4.03257942199707
38	apple juice	USG-R	apple juice is a juice that uses apples	0	4.01729679107666
38	apple juice	PROD-R	apple juice is  a juice that apples produce	0	5.008761882781982
