id	compound	class	paraphrase	correct	score
3	popcorn ball	PROD-R	popcorn ball is  a ball that popcorn produces	0	6.588508605957031
3	popcorn ball	PRODUCTION	popcorn ball is a ball that produces popcorn	0	5.8397979736328125
3	popcorn ball	CONT-R	popcorn ball is a ball that contains popcorn	0	4.6114654541015625
3	popcorn ball	TOPIC-R	popcorn ball is a ball that is about popcorn	0	5.194981098175049
3	popcorn ball	LOCATION	popcorn ball is  a ball that is located in popcorn	0	5.421187877655029
3	popcorn ball	PURPOSE	popcorn ball is a ball intended for popcorn	0	5.5655622482299805
4	candy bar	COMP-R	candy bar is a bar that is composed of candy	1	3.710134267807007
4	candy bar	PARTONOMY	candy bar is a bar that is part of candy	0	3.8772850036621094
4	candy bar	USG-R	candy bar is a bar that uses candy	0	4.425993919372559
4	candy bar	PROD-R	candy bar is  a bar that candy produces	0	5.8068528175354
4	candy bar	PRODUCTION	candy bar is a bar that produces candy	0	4.698755264282227
4	candy bar	CONT-R	candy bar is a bar that contains candy	0	3.783879280090332
4	candy bar	TOPIC-R	candy bar is a bar that is about candy	0	4.46841287612915
4	candy bar	LOCATION	candy bar is  a bar that is located in candy	0	5.083057880401611
4	candy bar	PURPOSE	candy bar is a bar intended for candy	0	4.6567888259887695
5	wicker basket	COMP-R	wicker basket is a basket that is composed of wicker	1	2.758734941482544
5	wicker basket	PARTONOMY	wicker basket is a basket that is part of wicker	0	3.156768798828125
5	wicker basket	USG-R	wicker basket is a basket that uses wicker	0	3.1557328701019287
5	wicker basket	PROD-R	wicker basket is  a basket that wicker produces	0	4.8534255027771
5	wicker basket	PRODUCTION	wicker basket is a basket that produces wicker	0	3.9119491577148438
5	wicker basket	CONT-R	wicker basket is a basket that contains wicker	0	3.4129459857940674
5	wicker basket	TOPIC-R	wicker basket is a basket that is about wicker	0	3.8753418922424316
5	wicker basket	LOCATION	wicker basket is  a basket that is located in wicker	0	4.259467601776123
5	wicker basket	PURPOSE	wicker basket is a basket intended for wicker	0	3.41430401802063
6	electron beam	COMP-R	electron beam is a beam that is composed of electrons	1	2.2098495960235596
6	electron beam	PARTONOMY	electron beam is a beam that is part of electrons	0	3.58563232421875
6	electron beam	USG-R	electron beam is a beam that uses electrons	0	2.878215789794922
6	electron beam	PROD-R	electron beam is  a beam that electrons produce	0	4.756962299346924
6	electron beam	PRODUCTION	electron beam is a beam that produces electrons	0	3.208059310913086
6	electron beam	CONT-R	electron beam is a beam that contains electrons	0	2.809244155883789
6	electron beam	TOPIC-R	electron beam is a beam that is about electrons	0	3.902268409729004
6	electron beam	LOCATION	electron beam is  a beam that is located in electrons	0	4.574522018432617
6	electron beam	PURPOSE	electron beam is a beam intended for electrons	0	4.191659927368164
7	steel beam	COMP-R	steel beam is a beam that is composed of steel	1	2.361914873123169
7	steel beam	PARTONOMY	steel beam is a beam that is part of steel	0	3.3333096504211426
7	steel beam	USG-R	steel beam is a beam that uses steel	0	3.1584255695343018
7	steel beam	PROD-R	steel beam is  a beam that steel produces	0	5.608145713806152
7	steel beam	PRODUCTION	steel beam is a beam that produces steel	0	4.27904748916626
7	steel beam	CONT-R	steel beam is a beam that contains steel	0	3.3420324325561523
7	steel beam	TOPIC-R	steel beam is a beam that is about steel	0	4.131525993347168
7	steel beam	LOCATION	steel beam is  a beam that is located in steel	0	4.374255657196045
7	steel beam	PURPOSE	steel beam is a beam intended for steel	0	4.112150192260742
8	leather belt	COMP-R	leather belt is a belt that is composed of leather	1	3.048130750656128
8	leather belt	PARTONOMY	leather belt is a belt that is part of leather	0	3.682363986968994
8	leather belt	USG-R	leather belt is a belt that uses leather	0	3.5369033813476562
8	leather belt	PROD-R	leather belt is  a belt that leather produces	0	5.928330421447754
8	leather belt	PRODUCTION	leather belt is a belt that produces leather	0	4.656912803649902
8	leather belt	CONT-R	leather belt is a belt that contains leather	0	4.0089263916015625
8	leather belt	TOPIC-R	leather belt is a belt that is about leather	0	4.373514652252197
8	leather belt	LOCATION	leather belt is  a belt that is located in leather	0	4.711296081542969
8	leather belt	PURPOSE	leather belt is a belt intended for leather	0	4.511377334594727
9	concrete block	COMP-R	concrete block is a block that is composed of concrete	1	2.426600694656372
9	concrete block	PARTONOMY	concrete block is a block that is part of concrete	0	3.3076729774475098
9	concrete block	USG-R	concrete block is a block that uses concrete	0	3.122112274169922
9	concrete block	PROD-R	concrete block is  a block that concrete produces	0	4.942141056060791
9	concrete block	PRODUCTION	concrete block is a block that produces concrete	0	3.9023008346557617
9	concrete block	CONT-R	concrete block is a block that contains concrete	0	3.2068843841552734
9	concrete block	TOPIC-R	concrete block is a block that is about concrete	0	4.037550926208496
9	concrete block	LOCATION	concrete block is  a block that is located in concrete	0	4.210126876831055
9	concrete block	PURPOSE	concrete block is a block intended for concrete	0	4.032683372497559
10	corn bread	COMP-R	corn bread is a bread that is composed of corn	1	3.185964822769165
10	corn bread	PARTONOMY	corn bread is a bread that is part of corn	0	3.7052323818206787
10	corn bread	USG-R	corn bread is a bread that uses corn	0	3.046443462371826
10	corn bread	PROD-R	corn bread is  a bread that corn produces	0	5.955415725708008
10	corn bread	PRODUCTION	corn bread is a bread that produces corn	0	4.912442207336426
10	corn bread	CONT-R	corn bread is a bread that contains corn	0	3.1511776447296143
10	corn bread	TOPIC-R	corn bread is a bread that is about corn	0	4.245691299438477
10	corn bread	LOCATION	corn bread is  a bread that is located in corn	0	4.984127044677734
10	corn bread	PURPOSE	corn bread is a bread intended for corn	0	4.577272891998291
11	gold bullion	COMP-R	gold bullion is a bullion that is composed of gold	1	2.7332777976989746
11	gold bullion	PARTONOMY	gold bullion is a bullion that is part of gold	0	3.450307846069336
11	gold bullion	USG-R	gold bullion is a bullion that uses gold	0	3.57822847366333
11	gold bullion	PROD-R	gold bullion is  a bullion that gold produces	0	5.095088958740234
11	gold bullion	PRODUCTION	gold bullion is a bullion that produces gold	0	3.99735689163208
11	gold bullion	CONT-R	gold bullion is a bullion that contains gold	0	3.306086301803589
11	gold bullion	TOPIC-R	gold bullion is a bullion that is about gold	0	3.765763998031616
11	gold bullion	LOCATION	gold bullion is  a bullion that is located in gold	0	4.259857177734375
11	gold bullion	PURPOSE	gold bullion is a bullion intended for gold	0	4.041573524475098
12	peanut butter	COMP-R	peanut butter is a butter that is composed of peanuts	1	3.1964378356933594
12	peanut butter	PARTONOMY	peanut butter is a butter that is part of peanuts	0	4.034789562225342
12	peanut butter	USG-R	peanut butter is a butter that uses peanuts	0	3.603588104248047
12	peanut butter	PROD-R	peanut butter is  a butter that peanuts produce	0	4.855591773986816
12	peanut butter	PRODUCTION	peanut butter is a butter that produces peanuts	0	4.56742000579834
12	peanut butter	CONT-R	peanut butter is a butter that contains peanuts	0	3.404414176940918
12	peanut butter	TOPIC-R	peanut butter is a butter that is about peanuts	0	4.456966876983643
12	peanut butter	LOCATION	peanut butter is  a butter that is located in peanuts	0	4.793262958526611
12	peanut butter	PURPOSE	peanut butter is a butter intended for peanuts	0	4.67393684387207
13	rice cake	COMP-R	rice cake is a cake that is composed of rice	1	3.282728433609009
13	rice cake	PARTONOMY	rice cake is a cake that is part of rice	0	4.0108795166015625
13	rice cake	USG-R	rice cake is a cake that uses rice	0	3.4024157524108887
13	rice cake	PROD-R	rice cake is  a cake that rice produces	0	6.443608283996582
13	rice cake	PRODUCTION	rice cake is a cake that produces rice	0	5.023687362670898
13	rice cake	CONT-R	rice cake is a cake that contains rice	0	3.597904920578003
13	rice cake	TOPIC-R	rice cake is a cake that is about rice	0	4.292498588562012
13	rice cake	LOCATION	rice cake is  a cake that is located in rice	0	5.150641918182373
13	rice cake	PURPOSE	rice cake is a cake intended for rice	0	5.098886013031006
14	apple cake	COMP-R	apple cake is a cake that is composed of apples	1	3.0442309379577637
14	apple cake	PARTONOMY	apple cake is a cake that is part of apples	0	3.9940617084503174
14	apple cake	USG-R	apple cake is a cake that uses apples	0	2.9035897254943848
14	apple cake	PROD-R	apple cake is  a cake that apples produce	0	6.095560073852539
14	apple cake	PRODUCTION	apple cake is a cake that produces apples	0	4.7312774658203125
14	apple cake	CONT-R	apple cake is a cake that contains apples	0	2.897385835647583
14	apple cake	TOPIC-R	apple cake is a cake that is about apples	0	4.022364616394043
14	apple cake	LOCATION	apple cake is  a cake that is located in apples	0	5.100801944732666
14	apple cake	PURPOSE	apple cake is a cake intended for apples	0	4.990907192230225
15	crab cake	COMP-R	crab cake is a cake that is composed of crabs	1	4.3976874351501465
15	crab cake	PARTONOMY	crab cake is a cake that is part of crabs	0	4.7048821449279785
15	crab cake	USG-R	crab cake is a cake that uses crabs	0	4.780519485473633
15	crab cake	PROD-R	crab cake is  a cake that crabs produce	0	6.629707336425781
15	crab cake	PRODUCTION	crab cake is a cake that produces crabs	0	5.950497627258301
15	crab cake	CONT-R	crab cake is a cake that contains crabs	0	4.758977890014648
15	crab cake	TOPIC-R	crab cake is a cake that is about crabs	0	4.897541522979736
15	crab cake	LOCATION	crab cake is  a cake that is located in crabs	0	5.525399208068848
15	crab cake	PURPOSE	crab cake is a cake intended for crabs	0	5.5868072509765625
16	ice cap	COMP-R	ice cap is a cap that is composed of ice	1	3.7461929321289062
16	ice cap	PARTONOMY	ice cap is a cap that is part of ice	0	4.045494079589844
16	ice cap	USG-R	ice cap is a cap that uses ice	0	4.78057336807251
16	ice cap	PROD-R	ice cap is  a cap that ice produces	0	6.020480155944824
16	ice cap	PRODUCTION	ice cap is a cap that produces ice	0	4.960999965667725
16	ice cap	CONT-R	ice cap is a cap that contains ice	0	4.579754829406738
16	ice cap	TOPIC-R	ice cap is a cap that is about ice	0	5.1104736328125
16	ice cap	LOCATION	ice cap is  a cap that is located in ice	0	4.950833797454834
16	ice cap	PURPOSE	ice cap is a cap intended for ice	0	5.305544376373291
17	silicon chip	COMP-R	silicon chip is a chip that is composed of silicon	1	2.548360586166382
17	silicon chip	PARTONOMY	silicon chip is a chip that is part of silicon	0	3.3905351161956787
17	silicon chip	USG-R	silicon chip is a chip that uses silicon	0	2.786870002746582
17	silicon chip	PROD-R	silicon chip is  a chip that silicon produces	0	5.504297256469727
17	silicon chip	PRODUCTION	silicon chip is a chip that produces silicon	0	3.9287242889404297
17	silicon chip	CONT-R	silicon chip is a chip that contains silicon	0	3.036086082458496
17	silicon chip	TOPIC-R	silicon chip is a chip that is about silicon	0	3.9323925971984863
17	silicon chip	LOCATION	silicon chip is  a chip that is located in silicon	0	4.386001110076904
17	silicon chip	PURPOSE	silicon chip is a chip intended for silicon	0	4.031720161437988
18	apple cider	COMP-R	apple cider is a cider that is composed of apples	1	3.7090556621551514
18	apple cider	PARTONOMY	apple cider is a cider that is part of apples	0	4.47356653213501
18	apple cider	USG-R	apple cider is a cider that uses apples	0	3.620042085647583
18	apple cider	PROD-R	apple cider is  a cider that apples produce	0	5.346837043762207
18	apple cider	PRODUCTION	apple cider is a cider that produces apples	0	4.948487758636475
18	apple cider	CONT-R	apple cider is a cider that contains apples	0	4.122689723968506
18	apple cider	TOPIC-R	apple cider is a cider that is about apples	0	4.797072410583496
18	apple cider	LOCATION	apple cider is  a cider that is located in apples	0	5.078982830047607
18	apple cider	PURPOSE	apple cider is a cider intended for apples	0	5.303048610687256
19	fur coat	COMP-R	fur coat is a coat that is composed of fur	1	3.09780216217041
19	fur coat	PARTONOMY	fur coat is a coat that is part of fur	0	3.608128070831299
19	fur coat	USG-R	fur coat is a coat that uses fur	0	3.49021053314209
19	fur coat	PROD-R	fur coat is  a coat that fur produces	0	5.6865644454956055
19	fur coat	PRODUCTION	fur coat is a coat that produces fur	0	4.631704330444336
19	fur coat	CONT-R	fur coat is a coat that contains fur	0	3.775838851928711
19	fur coat	TOPIC-R	fur coat is a coat that is about fur	0	4.380108833312988
19	fur coat	LOCATION	fur coat is  a coat that is located in fur	0	4.709969520568848
19	fur coat	PURPOSE	fur coat is a coat intended for fur	0	4.987329006195068
20	drug cocktail	COMP-R	drug cocktail is a cocktail that is composed of drugs	1	3.3417909145355225
20	drug cocktail	PARTONOMY	drug cocktail is a cocktail that is part of drugs	0	4.390535831451416
20	drug cocktail	USG-R	drug cocktail is a cocktail that uses drugs	0	4.217329978942871
20	drug cocktail	PROD-R	drug cocktail is  a cocktail that drugs produce	0	5.893606185913086
20	drug cocktail	PRODUCTION	drug cocktail is a cocktail that produces drugs	0	5.5741353034973145
20	drug cocktail	CONT-R	drug cocktail is a cocktail that contains drugs	0	3.761061668395996
20	drug cocktail	TOPIC-R	drug cocktail is a cocktail that is about drugs	0	4.4663286209106445
20	drug cocktail	LOCATION	drug cocktail is  a cocktail that is located in drugs	0	5.4132537841796875
20	drug cocktail	PURPOSE	drug cocktail is a cocktail intended for drugs	0	5.365965843200684
21	gold coin	COMP-R	gold coin is a coin that is composed of gold	1	2.449476480484009
21	gold coin	PARTONOMY	gold coin is a coin that is part of gold	0	3.5352282524108887
21	gold coin	USG-R	gold coin is a coin that uses gold	0	3.4699196815490723
21	gold coin	PROD-R	gold coin is  a coin that gold produces	0	5.526869773864746
21	gold coin	PRODUCTION	gold coin is a coin that produces gold	0	4.314218044281006
21	gold coin	CONT-R	gold coin is a coin that contains gold	0	3.0295870304107666
21	gold coin	TOPIC-R	gold coin is a coin that is about gold	0	3.8479223251342773
21	gold coin	LOCATION	gold coin is  a coin that is located in gold	0	4.471950531005859
21	gold coin	PURPOSE	gold coin is a coin intended for gold	0	4.3601884841918945
22	sugar cube	COMP-R	sugar cube is a cube that is composed of sugar	1	3.1238250732421875
22	sugar cube	PARTONOMY	sugar cube is a cube that is part of sugar	0	3.87035870552063
22	sugar cube	USG-R	sugar cube is a cube that uses sugar	0	4.289703369140625
22	sugar cube	PROD-R	sugar cube is  a cube that sugar produces	0	6.020153045654297
22	sugar cube	PRODUCTION	sugar cube is a cube that produces sugar	0	4.814250469207764
22	sugar cube	CONT-R	sugar cube is a cube that contains sugar	0	3.5721569061279297
22	sugar cube	TOPIC-R	sugar cube is a cube that is about sugar	0	4.248294830322266
22	sugar cube	LOCATION	sugar cube is  a cube that is located in sugar	0	4.990044593811035
22	sugar cube	PURPOSE	sugar cube is a cube intended for sugar	0	4.665098190307617
23	cloth diaper	COMP-R	cloth diaper is a diaper that is composed of cloth	1	2.808446168899536
23	cloth diaper	PARTONOMY	cloth diaper is a diaper that is part of cloth	0	3.5269742012023926
23	cloth diaper	USG-R	cloth diaper is a diaper that uses cloth	0	3.1311419010162354
23	cloth diaper	PROD-R	cloth diaper is  a diaper that cloth produces	0	6.336066246032715
23	cloth diaper	PRODUCTION	cloth diaper is a diaper that produces cloth	0	4.996899604797363
23	cloth diaper	CONT-R	cloth diaper is a diaper that contains cloth	0	3.8449230194091797
23	cloth diaper	TOPIC-R	cloth diaper is a diaper that is about cloth	0	4.746636390686035
23	cloth diaper	LOCATION	cloth diaper is  a diaper that is located in cloth	0	4.890519142150879
23	cloth diaper	PURPOSE	cloth diaper is a diaper intended for cloth	0	4.300336837768555
24	rag doll	COMP-R	rag doll is a doll that is composed of rag	1	3.803544044494629
24	rag doll	PARTONOMY	rag doll is a doll that is part of rag	0	3.9671318531036377
24	rag doll	USG-R	rag doll is a doll that uses rag	0	4.637792587280273
24	rag doll	PROD-R	rag doll is  a doll that rag produces	0	6.463751792907715
24	rag doll	PRODUCTION	rag doll is a doll that produces rag	0	5.4702935218811035
24	rag doll	CONT-R	rag doll is a doll that contains rag	0	4.771919250488281
24	rag doll	TOPIC-R	rag doll is a doll that is about rag	0	4.552451133728027
24	rag doll	LOCATION	rag doll is  a doll that is located in rag	0	5.217926025390625
24	rag doll	PURPOSE	rag doll is a doll intended for rag	0	4.82502555847168
25	fruit drink	COMP-R	fruit drink is a drink that is composed of fruits	1	3.049389362335205
25	fruit drink	PARTONOMY	fruit drink is a drink that is part of fruits	0	4.023013591766357
25	fruit drink	USG-R	fruit drink is a drink that uses fruits	0	3.6405467987060547
25	fruit drink	PROD-R	fruit drink is  a drink that fruits produce	0	5.423002243041992
25	fruit drink	PRODUCTION	fruit drink is a drink that produces fruits	0	4.9142656326293945
25	fruit drink	CONT-R	fruit drink is a drink that contains fruits	0	3.368866205215454
25	fruit drink	TOPIC-R	fruit drink is a drink that is about fruits	0	4.236973762512207
25	fruit drink	LOCATION	fruit drink is  a drink that is located in fruits	0	4.843149662017822
25	fruit drink	PURPOSE	fruit drink is a drink intended for fruits	0	5.169519901275635
26	water drop	COMP-R	water drop is a drop that is composed of water	1	3.7914133071899414
26	water drop	PARTONOMY	water drop is a drop that is part of water	0	4.1177215576171875
26	water drop	USG-R	water drop is a drop that uses water	0	5.042765140533447
26	water drop	PROD-R	water drop is  a drop that water produces	0	6.028037071228027
26	water drop	PRODUCTION	water drop is a drop that produces water	0	5.226439476013184
26	water drop	CONT-R	water drop is a drop that contains water	0	4.302504539489746
26	water drop	TOPIC-R	water drop is a drop that is about water	0	4.807520866394043
26	water drop	LOCATION	water drop is  a drop that is located in water	0	4.638863563537598
26	water drop	PURPOSE	water drop is a drop intended for water	0	5.68710994720459
27	steel drum	COMP-R	steel drum is a drum that is composed of steel	1	3.2330102920532227
27	steel drum	PARTONOMY	steel drum is a drum that is part of steel	0	3.4912660121917725
27	steel drum	USG-R	steel drum is a drum that uses steel	0	3.922743797302246
27	steel drum	PROD-R	steel drum is  a drum that steel produces	0	5.805760383605957
27	steel drum	PRODUCTION	steel drum is a drum that produces steel	0	4.126256942749023
27	steel drum	CONT-R	steel drum is a drum that contains steel	0	3.942100763320923
27	steel drum	TOPIC-R	steel drum is a drum that is about steel	0	4.438112258911133
27	steel drum	LOCATION	steel drum is  a drum that is located in steel	0	4.798228740692139
27	steel drum	PURPOSE	steel drum is a drum intended for steel	0	4.350612163543701
28	diamond earring	COMP-R	diamond earring is an earring that is composed of diamond	1	2.7246158123016357
28	diamond earring	PARTONOMY	diamond earring is an earring that is part of diamond	0	3.1146774291992188
28	diamond earring	USG-R	diamond earring is an earring that uses diamond	0	3.1030852794647217
28	diamond earring	PROD-R	diamond earring is  an earring that diamond produces	0	4.942603588104248
28	diamond earring	PRODUCTION	diamond earring is an earring that produces diamond	0	3.951754093170166
28	diamond earring	CONT-R	diamond earring is an earring that contains diamond	0	3.147203207015991
28	diamond earring	TOPIC-R	diamond earring is an earring that is about diamond	0	3.571742057800293
28	diamond earring	LOCATION	diamond earring is  an earring that is located in diamond	0	4.097989082336426
28	diamond earring	PURPOSE	diamond earring is an earring intended for diamond	0	4.0797014236450195
29	carbon fiber	COMP-R	carbon fiber is a fiber that is composed of carbon	1	2.334561586380005
29	carbon fiber	PARTONOMY	carbon fiber is a fiber that is part of carbon	0	3.3535003662109375
29	carbon fiber	USG-R	carbon fiber is a fiber that uses carbon	0	3.2378389835357666
29	carbon fiber	PROD-R	carbon fiber is  a fiber that carbon produces	0	5.8597869873046875
29	carbon fiber	PRODUCTION	carbon fiber is a fiber that produces carbon	0	3.935325860977173
29	carbon fiber	CONT-R	carbon fiber is a fiber that contains carbon	0	3.0476555824279785
29	carbon fiber	TOPIC-R	carbon fiber is a fiber that is about carbon	0	3.8789901733398438
29	carbon fiber	LOCATION	carbon fiber is  a fiber that is located in carbon	0	4.840062141418457
29	carbon fiber	PURPOSE	carbon fiber is a fiber intended for carbon	0	4.8902177810668945
30	glass fiber	COMP-R	glass fiber is a fiber that is composed of glass	1	2.6884493827819824
30	glass fiber	PARTONOMY	glass fiber is a fiber that is part of glass	0	3.538954973220825
30	glass fiber	USG-R	glass fiber is a fiber that uses glass	0	3.622406244277954
30	glass fiber	PROD-R	glass fiber is  a fiber that glass produces	0	6.189324378967285
30	glass fiber	PRODUCTION	glass fiber is a fiber that produces glass	0	4.147177696228027
30	glass fiber	CONT-R	glass fiber is a fiber that contains glass	0	3.403961420059204
30	glass fiber	TOPIC-R	glass fiber is a fiber that is about glass	0	4.442834854125977
30	glass fiber	LOCATION	glass fiber is  a fiber that is located in glass	0	4.929840087890625
30	glass fiber	PURPOSE	glass fiber is a fiber intended for glass	0	4.9575371742248535
31	metal file	COMP-R	metal file is a file that is composed of metal	1	3.27876615524292
31	metal file	PARTONOMY	metal file is a file that is part of metal	0	4.091949462890625
31	metal file	USG-R	metal file is a file that uses metal	0	4.070727825164795
31	metal file	PROD-R	metal file is  a file that metal produces	0	6.242417335510254
31	metal file	PRODUCTION	metal file is a file that produces metal	0	4.920482158660889
31	metal file	CONT-R	metal file is a file that contains metal	0	4.489012718200684
31	metal file	TOPIC-R	metal file is a file that is about metal	0	4.859224319458008
31	metal file	LOCATION	metal file is  a file that is located in metal	0	5.014981269836426
31	metal file	PURPOSE	metal file is a file intended for metal	0	4.224357604980469
32	steel girder	COMP-R	steel girder is a girder that is composed of steel	1	2.5476934909820557
32	steel girder	PARTONOMY	steel girder is a girder that is part of steel	0	3.460315465927124
32	steel girder	USG-R	steel girder is a girder that uses steel	0	3.0026772022247314
32	steel girder	PROD-R	steel girder is  a girder that steel produces	0	5.315299987792969
32	steel girder	PRODUCTION	steel girder is a girder that produces steel	0	4.101816177368164
32	steel girder	CONT-R	steel girder is a girder that contains steel	0	3.335015296936035
32	steel girder	TOPIC-R	steel girder is a girder that is about steel	0	4.044600963592529
32	steel girder	LOCATION	steel girder is  a girder that is located in steel	0	4.2041754722595215
32	steel girder	PURPOSE	steel girder is a girder intended for steel	0	4.0078301429748535
33	latex glove	COMP-R	latex glove is a glove that is composed of latex	1	3.3356759548187256
33	latex glove	PARTONOMY	latex glove is a glove that is part of latex	0	3.9625937938690186
33	latex glove	USG-R	latex glove is a glove that uses latex	0	3.76370906829834
33	latex glove	PROD-R	latex glove is  a glove that latex produces	0	6.032158851623535
33	latex glove	PRODUCTION	latex glove is a glove that produces latex	0	4.699404716491699
33	latex glove	CONT-R	latex glove is a glove that contains latex	0	3.917208671569824
33	latex glove	TOPIC-R	latex glove is a glove that is about latex	0	4.680656433105469
33	latex glove	LOCATION	latex glove is  a glove that is located in latex	0	5.145870685577393
33	latex glove	PURPOSE	latex glove is a glove intended for latex	0	4.567422866821289
34	silicone implant	COMP-R	silicone implant is an implant that is composed of silicone	1	2.767376661300659
34	silicone implant	PARTONOMY	silicone implant is an implant that is part of silicone	0	3.6107118129730225
34	silicone implant	USG-R	silicone implant is an implant that uses silicone	0	3.2525405883789062
34	silicone implant	PROD-R	silicone implant is  an implant that silicone produces	0	5.9625396728515625
34	silicone implant	PRODUCTION	silicone implant is an implant that produces silicone	0	4.578489303588867
34	silicone implant	CONT-R	silicone implant is an implant that contains silicone	0	3.334606170654297
34	silicone implant	TOPIC-R	silicone implant is an implant that is about silicone	0	4.326352596282959
34	silicone implant	LOCATION	silicone implant is  an implant that is located in silicone	0	4.775996208190918
34	silicone implant	PURPOSE	silicone implant is an implant intended for silicone	0	4.389111518859863
35	leather jacket	COMP-R	leather jacket is a jacket that is composed of leather	1	3.0929946899414062
35	leather jacket	PARTONOMY	leather jacket is a jacket that is part of leather	0	3.678541660308838
35	leather jacket	USG-R	leather jacket is a jacket that uses leather	0	3.5881996154785156
35	leather jacket	PROD-R	leather jacket is  a jacket that leather produces	0	5.798177242279053
35	leather jacket	PRODUCTION	leather jacket is a jacket that produces leather	0	4.759834289550781
35	leather jacket	CONT-R	leather jacket is a jacket that contains leather	0	3.8989439010620117
35	leather jacket	TOPIC-R	leather jacket is a jacket that is about leather	0	4.367955684661865
35	leather jacket	LOCATION	leather jacket is  a jacket that is located in leather	0	4.9601922035217285
35	leather jacket	PURPOSE	leather jacket is a jacket intended for leather	0	4.717341423034668
36	tweed jacket	COMP-R	tweed jacket is a jacket that is composed of tweed	1	3.356496810913086
36	tweed jacket	PARTONOMY	tweed jacket is a jacket that is part of tweed	0	3.465249538421631
36	tweed jacket	USG-R	tweed jacket is a jacket that uses tweed	0	3.9234728813171387
36	tweed jacket	PROD-R	tweed jacket is  a jacket that tweed produces	0	6.006481170654297
36	tweed jacket	PRODUCTION	tweed jacket is a jacket that produces tweed	0	4.8531622886657715
36	tweed jacket	CONT-R	tweed jacket is a jacket that contains tweed	0	4.150784969329834
36	tweed jacket	TOPIC-R	tweed jacket is a jacket that is about tweed	0	4.542611122131348
36	tweed jacket	LOCATION	tweed jacket is  a jacket that is located in tweed	0	5.067512512207031
36	tweed jacket	PURPOSE	tweed jacket is a jacket intended for tweed	0	4.792176246643066
37	grape juice	COMP-R	grape juice is a juice that is composed of grapes	1	3.7119088172912598
37	grape juice	PARTONOMY	grape juice is a juice that is part of grapes	0	4.1053466796875
37	grape juice	USG-R	grape juice is a juice that uses grapes	0	4.058985710144043
37	grape juice	PROD-R	grape juice is  a juice that grapes produce	0	5.020562171936035
37	grape juice	PRODUCTION	grape juice is a juice that produces grapes	0	4.818854331970215
37	grape juice	CONT-R	grape juice is a juice that contains grapes	0	3.9775285720825195
37	grape juice	TOPIC-R	grape juice is a juice that is about grapes	0	4.635260105133057
37	grape juice	LOCATION	grape juice is  a juice that is located in grapes	0	4.87359619140625
37	grape juice	PURPOSE	grape juice is a juice intended for grapes	0	5.177858352661133
38	apple juice	COMP-R	apple juice is a juice that is composed of apples	1	3.0939738750457764
38	apple juice	PARTONOMY	apple juice is a juice that is part of apples	0	3.6706035137176514
38	apple juice	USG-R	apple juice is a juice that uses apples	0	3.374375581741333
38	apple juice	PROD-R	apple juice is  a juice that apples produce	0	4.753846168518066
